,ds,y
23930,2022-05-07,13460
82740,2022-05-08,13461
78995,2022-05-09,13463
107394,2022-05-10,13484
10477,2022-05-11,13511
92558,2022-05-12,13531
150186,2022-05-13,13547
90333,2022-05-14,13548
57472,2022-05-15,13551
150335,2022-05-16,13554
33194,2022-05-17,13604
33463,2022-05-18,13711
33161,2022-05-19,13763
95043,2022-05-20,13791
52604,2022-05-21,13811
136645,2022-05-22,13815
71350,2022-05-23,13820
95514,2022-05-24,13924
11995,2022-05-25,13955
82810,2022-05-26,13980
91322,2022-05-27,13990
74150,2022-05-28,13997
10653,2022-05-29,14004
41220,2022-05-30,14009
163337,2022-05-31,14065
77798,2022-06-01,14103
122953,2022-06-02,14217
40927,2022-06-03,14249
27063,2022-06-04,14282
10779,2022-06-05,14291
32801,2022-06-06,14294
76122,2022-06-07,14417
40948,2022-06-08,14475
95976,2022-06-09,14506
136358,2022-06-10,14526
27601,2022-06-11,14562
33044,2022-06-12,14565
71373,2022-06-13,14568
11540,2022-06-14,14589
57637,2022-06-15,14611
57570,2022-06-16,14623
32815,2022-06-17,14653
95353,2022-06-18,14659
82885,2022-06-19,14659
33413,2022-06-20,14660
11264,2022-06-21,14681
11237,2022-06-22,14689
91973,2022-06-23,14707
74277,2022-06-24,14727
41078,2022-06-25,14748
3236,2022-06-26,14764
57801,2022-06-27,14795
77837,2022-06-28,14795
11591,2022-06-29,14792
95708,2022-06-30,14796
41699,2022-07-01,14794
143088,2022-07-02,14809
61344,2022-07-03,14823
65886,2022-07-04,14826
123136,2022-07-05,14848
11718,2022-07-06,14855
13328,2022-07-07,14867
157327,2022-07-08,14884
12842,2022-07-09,14884
42150,2022-07-10,14888
156155,2022-07-11,14888
61314,2022-07-12,14907
11793,2022-07-13,14932
41923,2022-07-14,14948
116330,2022-07-15,14957
150330,2022-07-16,14970
42149,2022-07-17,14973
156111,2022-07-18,14978
124026,2022-07-19,14991
82947,2022-07-20,15088
155933,2022-07-21,15116
111445,2022-07-22,15126
11855,2022-07-23,15141
11857,2022-07-24,15141
120165,2022-07-25,15141
41474,2022-07-26,15155
123467,2022-07-27,15190
163470,2022-07-28,15212
82082,2022-07-29,15226
11928,2022-07-30,15220
96590,2022-07-31,15221
65923,2022-08-01,15221
82972,2022-08-02,15250
52741,2022-08-03,15275
52754,2022-08-04,15297
95931,2022-08-05,15309
141618,2022-08-06,15308
95935,2022-08-07,15309
96085,2022-08-08,15316
12271,2022-08-09,15331
445,2022-08-10,15337
156079,2022-08-11,15354
41703,2022-08-12,15367
57787,2022-08-13,15375
123637,2022-08-14,15375
150231,2022-08-15,15380
74379,2022-08-16,15394
41828,2022-08-17,15434
68958,2022-08-18,15453
150675,2022-08-19,15459
77973,2022-08-20,15525
74392,2022-08-21,15528
57904,2022-08-22,15537
83034,2022-08-23,15568
82789,2022-08-24,15597
61525,2022-08-25,15645
61654,2022-08-26,15752
143733,2022-08-27,15789
62005,2022-08-28,15800
161780,2022-08-29,15821
62055,2022-08-30,15881
123813,2022-08-31,15949
163568,2022-09-01,15986
143590,2022-09-02,16157
12206,2022-09-03,16214
136804,2022-09-04,16230
41959,2022-09-05,16233
96161,2022-09-06,16491
96667,2022-09-07,16612
96202,2022-09-08,16657
143825,2022-09-09,16727
12361,2022-09-10,16770
12979,2022-09-11,16774
150581,2022-09-12,16778
74623,2022-09-13,17024
90408,2022-09-14,17103
54144,2022-09-15,17143
42646,2022-09-16,17201
13452,2022-09-17,17222
107794,2022-09-18,17222
633,2022-09-19,17228
96303,2022-09-20,17295
13718,2022-09-21,17317
124218,2022-09-22,17342
66028,2022-09-23,17383
12601,2022-09-24,17386
638,2022-09-25,17386
609,2022-09-26,17392
14431,2022-09-27,17427
13864,2022-09-28,17474
57932,2022-09-29,17491
96524,2022-09-30,17505
13553,2022-10-01,17518
124404,2022-10-02,17523
93808,2022-10-03,17523
57945,2022-10-04,17572
143990,2022-10-05,17614
42243,2022-10-06,17617
66046,2022-10-07,17631
161829,2022-10-08,17644
136769,2022-10-09,17644
13922,2022-10-10,17651
42534,2022-10-11,17683
13287,2022-10-12,17708
42590,2022-10-13,17722
124421,2022-10-14,17742
62375,2022-10-15,17741
42875,2022-10-16,17742
71819,2022-10-17,17744
66219,2022-10-18,17834
42879,2022-10-19,17939
54187,2022-10-20,17950
62325,2022-10-21,17965
62412,2022-10-22,17983
62658,2022-10-23,18000
45528,2022-10-24,18015
63053,2022-10-25,18108
143912,2022-10-26,18189
13551,2022-10-27,18217
161789,2022-10-28,18261
151194,2022-10-29,18278
14946,2022-10-30,18282
66241,2022-10-31,18291
97315,2022-11-01,18311
62801,2022-11-02,18390
78164,2022-11-03,18392
71747,2022-11-04,18416
123114,2022-11-05,18440
63957,2022-11-06,18441
71721,2022-11-07,18449
97064,2022-11-08,18576
151027,2022-11-09,18647
62788,2022-11-10,18669
62841,2022-11-11,18676
62983,2022-11-12,18702
63097,2022-11-13,18721
52986,2022-11-14,18730
96762,2022-11-15,18755
28002,2022-11-16,18784
13852,2022-11-17,18796
114792,2022-11-18,18809
97160,2022-11-19,18864
54566,2022-11-20,18866
13901,2022-11-21,18877
54613,2022-11-22,18912
14038,2022-11-23,18925
21005,2022-11-24,18945
43308,2022-11-25,18959
58619,2022-11-26,18960
64901,2022-11-27,18955
123799,2022-11-28,18955
14211,2022-11-29,18946
91227,2022-11-30,18961
122069,2022-12-01,18963
116240,2022-12-02,18989
157629,2022-12-03,18991
63807,2022-12-04,18988
121724,2022-12-05,18994
122269,2022-12-06,18998
115844,2022-12-07,19008
20725,2022-12-08,19009
14335,2022-12-09,19009
42753,2022-12-10,19010
122076,2022-12-11,19011
124509,2022-12-12,19013
123809,2022-12-13,19018
122232,2022-12-14,19018
44718,2022-12-15,19020
14456,2022-12-16,19022
122234,2022-12-18,19023
44737,2022-12-19,19024
62966,2022-12-20,19024
58282,2022-12-22,19024
66238,2022-12-23,19025
119650,2022-12-24,19025
122136,2022-12-25,19025
97435,2022-12-28,19025
78163,2022-12-30,19025
77675,2022-12-31,19026
72652,2023-01-01,19020
51549,2023-01-02,19021
82013,2023-01-03,19022
43332,2023-01-04,18997
94552,2023-01-05,19031
43335,2023-01-06,19042
14468,2023-01-07,19030
96461,2023-01-08,19032
124540,2023-01-09,19032
59551,2023-01-10,19144
142827,2023-01-11,19097
19543,2023-01-12,19126
95172,2023-01-13,19144
29796,2023-01-14,19140
19288,2023-01-15,19153
119777,2023-01-16,19165
96761,2023-01-17,19257
74845,2023-01-18,19322
124040,2023-01-19,19587
117275,2023-01-20,19627
97535,2023-01-21,19661
121849,2023-01-22,19667
63800,2023-01-23,19658
123316,2023-01-24,19794
24110,2023-01-25,19854
15178,2023-01-26,19934
111175,2023-01-27,19937
150933,2023-01-28,19979
44073,2023-01-29,19995
69202,2023-01-30,20001
123335,2023-01-31,20140
77059,2023-02-01,20298
120934,2023-02-02,20485
96684,2023-02-03,20579
92093,2023-02-04,20633
21156,2023-02-05,20642
47338,2023-02-06,20648
1164,2023-02-07,20870
28695,2023-02-08,21037
63518,2023-02-09,21151
1203,2023-02-10,21224
44997,2023-02-11,21311
90450,2023-02-12,21327
95070,2023-02-13,21353
45149,2023-02-14,21470
94432,2023-02-15,21524
72959,2023-02-16,21530
53170,2023-02-17,21592
122733,2023-02-18,21642
117000,2023-02-19,21643
45435,2023-02-20,21651
64369,2023-02-21,21816
142898,2023-02-22,21941
121497,2023-02-23,21992
94868,2023-02-24,22068
150657,2023-02-25,22105
24498,2023-02-26,22112
16459,2023-02-27,22138
33834,2023-02-28,22222
94478,2023-03-01,22302
16594,2023-03-02,22363
58865,2023-03-03,22412
48086,2023-03-04,22484
1972,2023-03-05,22482
63787,2023-03-06,22499
16774,2023-03-07,22561
110802,2023-03-08,22588
76495,2023-03-09,22578
111347,2023-03-10,22592
122844,2023-03-11,22610
29515,2023-03-12,22597
46450,2023-03-13,22634
123681,2023-03-14,22680
34587,2023-03-15,22783
76592,2023-03-16,22840
63959,2023-03-17,22936
46909,2023-03-18,22942
96806,2023-03-19,22960
97997,2023-03-20,22961
1565,2023-03-21,23009
93947,2023-03-22,23025
97930,2023-03-23,23061
54730,2023-03-24,23099
2183,2023-03-25,23125
151141,2023-03-26,23125
34883,2023-03-27,23131
5831,2023-03-28,23162
47334,2023-03-29,23202
17646,2023-03-30,23215
98043,2023-03-31,23231
133057,2023-04-01,23256
123580,2023-04-02,23260
156085,2023-04-03,23262
49538,2023-04-04,23298
47492,2023-04-05,23322
17874,2023-04-06,23326
158241,2023-04-07,23328
95466,2023-04-08,23279
17905,2023-04-09,23280
17906,2023-04-10,23281
156202,2023-04-11,23286
124913,2023-04-12,23301
1681,2023-04-13,23307
54791,2023-04-14,23327
97410,2023-04-15,23374
29817,2023-04-16,23380
18097,2023-04-17,23387
151261,2023-04-18,23411
95180,2023-04-19,23450
24338,2023-04-20,23503
1760,2023-04-21,23561
66689,2023-04-22,23591
18268,2023-04-23,23591
54825,2023-04-24,23596
98083,2023-04-25,23598
160434,2023-04-26,23593
1827,2023-04-27,23613
42261,2023-04-28,23600
18452,2023-04-29,23603
18454,2023-04-30,23604
79021,2023-05-01,23603
18470,2023-05-02,23628
4255,2023-05-03,23631
18526,2023-05-04,23670
49187,2023-05-05,23690
93938,2023-05-06,23726
18559,2023-05-07,23763
49251,2023-05-08,23768
82321,2023-05-09,23815
18634,2023-05-10,23817
156200,2023-05-11,23821
5973,2023-05-12,23828
49233,2023-05-13,23812
64529,2023-05-14,23816
18710,2023-05-15,23817
18742,2023-05-16,23796
134384,2023-05-17,23819
150361,2023-05-18,23809
66754,2023-05-19,23837
69530,2023-05-20,23857
149847,2023-05-21,23861
151223,2023-05-22,23867
18891,2023-05-23,23909
30122,2023-05-24,23923
48544,2023-05-25,23944
144093,2023-05-26,23945
48589,2023-05-27,23973
18993,2023-05-28,23978
55025,2023-05-29,23982
48642,2023-05-30,24003
79736,2023-05-31,24043
48704,2023-06-01,24083
59627,2023-06-02,24138
73324,2023-06-03,24158
19098,2023-06-04,24165
124942,2023-06-05,24173
19138,2023-06-06,24290
50104,2023-06-07,24446
2187,2023-06-08,24498
76990,2023-06-09,24522
3951,2023-06-10,24564
48976,2023-06-11,24573
19302,2023-06-12,24575
50418,2023-06-13,24604
82408,2023-06-14,24621
156193,2023-06-15,24678
83220,2023-06-16,24690
19465,2023-06-17,24695
51764,2023-06-18,24702
120694,2023-06-19,24708
19553,2023-06-20,23253
69777,2023-06-21,23279
97749,2023-06-22,23337
19637,2023-06-23,23369
19654,2023-06-24,23367
20769,2023-06-25,23368
49387,2023-06-26,23368
30376,2023-06-27,23362
20036,2023-06-28,23368
98056,2023-06-29,23378
49448,2023-06-30,23393
143522,2023-07-01,23393
94480,2023-07-02,23393
96061,2023-07-03,23393
150720,2023-07-04,23422
19816,2023-07-05,23342
21619,2023-07-06,23343
94765,2023-07-07,23355
30484,2023-07-08,23376
59746,2023-07-09,23385
155240,2023-07-10,23396
59747,2023-07-11,23396
77874,2023-07-12,23399
65048,2023-07-13,23408
6258,2023-07-14,23411
20146,2023-07-15,23409
20157,2023-07-16,23409
30494,2023-07-17,23410
51906,2023-07-18,23418
77048,2023-07-19,23465
20972,2023-07-20,23464
53411,2023-07-21,23494
121410,2023-07-22,23493
4279,2023-07-23,23492
50294,2023-07-24,23485
50313,2023-07-25,23508
59783,2023-07-26,23537
55014,2023-07-27,23544
125005,2023-07-28,23555
6376,2023-07-29,23585
35370,2023-07-30,23572
2457,2023-07-31,23569
3552,2023-08-01,23573
2484,2023-08-02,23596
21565,2023-08-03,23612
35381,2023-08-04,23644
48945,2023-08-05,23644
4577,2023-08-06,23648
4007,2023-08-07,23648
4492,2023-08-08,23654
3545,2023-08-09,23663
107848,2023-08-10,23666
136960,2023-08-11,23686
30608,2023-08-12,23670
77103,2023-08-13,23672
59819,2023-08-14,23677
55049,2023-08-15,23692
119111,2023-08-16,23718
97572,2023-08-17,23725
30649,2023-08-18,23753
35451,2023-08-19,23772
50871,2023-08-20,23773
78998,2023-08-21,23786
124052,2023-08-22,23776
79970,2023-08-23,23754
50910,2023-08-24,23764
122766,2023-08-25,23751
20955,2023-08-26,23754
50951,2023-08-27,23761
24545,2023-08-28,23769
6467,2023-08-29,23776
35488,2023-08-30,23778
35494,2023-08-31,23788
35516,2023-09-01,23821
65175,2023-09-02,23854
98044,2023-09-03,23861
59899,2023-09-04,23864
51106,2023-09-05,23924
96083,2023-09-06,23951
77144,2023-09-07,23984
55077,2023-09-08,23992
51625,2023-09-09,23996
141821,2023-09-10,23998
51246,2023-09-11,23997
143642,2023-09-12,24009
3567,2023-09-13,24021
21293,2023-09-14,24019
30765,2023-09-15,24019
51335,2023-09-16,24023
51337,2023-09-17,24023
51799,2023-09-18,24023
51366,2023-09-19,24042
21386,2023-09-20,24044
24529,2023-09-21,24053
21443,2023-09-22,24056
51404,2023-09-23,24048
2731,2023-09-24,24050
97902,2023-09-25,24050
2596,2023-09-26,24051
51418,2023-09-27,24063
6561,2023-09-28,24070
21498,2023-09-29,24076
20467,2023-09-30,24111
64693,2023-10-01,24111
51580,2023-10-02,24112
6594,2023-10-03,24124
81887,2023-10-04,24134
6616,2023-10-05,24143
51518,2023-10-06,24156
35680,2023-10-07,24172
21691,2023-10-08,24173
124277,2023-10-09,24173
73487,2023-10-10,24174
55105,2023-10-11,24172
51821,2023-10-12,24175
96495,2023-10-13,24184
35685,2023-10-14,24199
55108,2023-10-15,24199
51899,2023-10-16,24200
51910,2023-10-17,24209
53529,2023-10-18,24219
124915,2023-10-19,24239
