,ds,y
153891,2019-04-18,755
147769,2019-04-19,755
13873,2019-04-20,755
110204,2019-04-21,755
86846,2019-04-22,755
87130,2019-04-23,755
147767,2019-04-24,755
139362,2019-04-25,759
139509,2019-04-26,759
164159,2019-04-28,759
87299,2019-04-29,759
113430,2019-04-30,761
147913,2019-05-01,761
147609,2019-05-02,766
159372,2019-05-03,768
139876,2019-05-04,769
87027,2019-05-05,769
103033,2019-05-06,769
109668,2019-05-07,769
100022,2019-05-08,771
109891,2019-05-09,772
139330,2019-05-10,772
85644,2019-05-11,772
114249,2019-05-12,773
24609,2019-05-13,773
158938,2019-05-14,773
70069,2019-05-15,773
153935,2019-05-16,773
87628,2019-05-17,773
108355,2019-05-18,773
111421,2019-05-19,773
162460,2019-05-20,773
112887,2019-05-21,774
104405,2019-05-22,773
139471,2019-05-23,771
162223,2019-05-24,772
139772,2019-05-25,772
158941,2019-05-27,772
139461,2019-05-28,773
162400,2019-05-29,773
110280,2019-05-30,771
147535,2019-05-31,773
49259,2019-06-01,772
162091,2019-06-02,772
88026,2019-06-03,772
162304,2019-06-04,780
101431,2019-06-05,781
157089,2019-06-06,782
147703,2019-06-07,783
159350,2019-06-08,784
53555,2019-06-09,784
70119,2019-06-10,784
70156,2019-06-11,785
154050,2019-06-12,786
157166,2019-06-13,787
132315,2019-06-14,788
154167,2019-06-15,788
114239,2019-06-16,788
139492,2019-06-17,788
154035,2019-06-18,788
157121,2019-06-19,788
162556,2019-06-20,787
87195,2019-06-21,775
87985,2019-06-22,776
154164,2019-06-23,776
156301,2019-06-24,776
154134,2019-06-25,778
154011,2019-06-26,778
146281,2019-06-27,778
112891,2019-06-28,778
141717,2019-06-29,778
139634,2019-06-30,778
139646,2019-07-01,779
138101,2019-07-02,786
137607,2019-07-03,786
130342,2019-07-04,791
145085,2019-07-05,791
12854,2019-07-06,796
154153,2019-07-07,796
145106,2019-07-08,796
147608,2019-07-09,790
162590,2019-07-10,790
146553,2019-07-11,789
133857,2019-07-12,788
113559,2019-07-14,788
102726,2019-07-15,788
154032,2019-07-16,788
37755,2019-07-17,788
157157,2019-07-18,778
146342,2019-07-19,778
154204,2019-07-20,778
162360,2019-07-21,778
139706,2019-07-22,778
105880,2019-07-23,778
154128,2019-07-24,778
36636,2019-07-25,778
101154,2019-07-26,778
102086,2019-07-28,778
147649,2019-07-29,778
139732,2019-07-30,778
87449,2019-07-31,778
147110,2019-08-01,778
23335,2019-08-02,780
33531,2019-08-03,780
139778,2019-08-04,780
112296,2019-08-05,781
109682,2019-08-06,788
70412,2019-08-07,762
59980,2019-08-08,761
115344,2019-08-09,761
147824,2019-08-10,761
102031,2019-08-11,761
87527,2019-08-12,761
157307,2019-08-13,762
146984,2019-08-14,762
52068,2019-08-15,762
146229,2019-08-16,761
61264,2019-08-17,751
31020,2019-08-18,750
23284,2019-08-19,750
154141,2019-08-20,750
147230,2019-08-21,750
113599,2019-08-22,750
87446,2019-08-23,751
110466,2019-08-25,754
36595,2019-08-26,754
89310,2019-08-27,754
115304,2019-08-28,754
36380,2019-08-29,757
154342,2019-08-30,759
23529,2019-09-01,758
128532,2019-09-02,765
128721,2019-09-03,769
157237,2019-09-04,768
154334,2019-09-05,771
140274,2019-09-06,775
154240,2019-09-07,775
162617,2019-09-09,775
134239,2019-09-10,778
102032,2019-09-11,781
148014,2019-09-12,768
87808,2019-09-13,768
154323,2019-09-14,769
147891,2019-09-16,769
144715,2019-09-17,761
157446,2019-09-18,758
154275,2019-09-19,762
154295,2019-09-20,762
154299,2019-09-21,762
154470,2019-09-22,762
70245,2019-09-23,762
70218,2019-09-24,764
70355,2019-09-25,764
129205,2019-09-26,766
50267,2019-09-27,766
144602,2019-09-28,766
133830,2019-09-29,766
154443,2019-09-30,766
158514,2019-10-01,767
154379,2019-10-02,773
164192,2019-10-03,771
151799,2019-10-04,769
162039,2019-10-05,763
134259,2019-10-06,763
153686,2019-10-07,763
154486,2019-10-08,763
66985,2019-10-09,764
134564,2019-10-10,764
151383,2019-10-11,765
23432,2019-10-12,765
154366,2019-10-13,765
103779,2019-10-14,765
151622,2019-10-15,763
100806,2019-10-16,762
130231,2019-10-17,755
103404,2019-10-18,757
7017,2019-10-19,757
154403,2019-10-20,757
86899,2019-10-21,758
106452,2019-10-22,757
79360,2019-10-23,759
154384,2019-10-24,758
153267,2019-10-25,759
87989,2019-10-26,764
80274,2019-10-27,764
23508,2019-10-28,764
80264,2019-10-29,768
79324,2019-10-30,768
110407,2019-10-31,768
130814,2019-11-01,768
41490,2019-11-02,768
31064,2019-11-03,768
148194,2019-11-04,768
80207,2019-11-05,772
159088,2019-11-06,772
147209,2019-11-07,772
148101,2019-11-08,772
139857,2019-11-09,773
80194,2019-11-10,773
105713,2019-11-11,773
125919,2019-11-12,774
148143,2019-11-13,775
128905,2019-11-14,761
139872,2019-11-15,754
138198,2019-11-16,754
114256,2019-11-17,754
67031,2019-11-18,754
67007,2019-11-19,754
67029,2019-11-20,755
31039,2019-11-21,756
125110,2019-11-22,756
31046,2019-11-23,762
162119,2019-11-24,762
140032,2019-11-25,762
67025,2019-11-26,761
157460,2019-11-27,761
52144,2019-11-28,761
109841,2019-11-29,761
157526,2019-11-30,759
148285,2019-12-02,759
109723,2019-12-03,759
138997,2019-12-04,759
132399,2019-12-05,759
99452,2019-12-06,758
89430,2019-12-09,758
127975,2019-12-10,758
127551,2019-12-11,745
129981,2019-12-12,740
106103,2019-12-13,740
99450,2019-12-14,738
154597,2019-12-16,738
113185,2019-12-17,738
157536,2019-12-18,738
115493,2019-12-19,738
67113,2019-12-24,738
80304,2019-12-30,738
154709,2019-12-31,738
132066,2020-01-01,738
118049,2020-01-02,740
115379,2020-01-03,742
140017,2020-01-04,747
89798,2020-01-05,748
31166,2020-01-06,748
89012,2020-01-07,779
139984,2020-01-08,788
22794,2020-01-09,793
80697,2020-01-10,795
115967,2020-01-11,796
139991,2020-01-12,796
154802,2020-01-13,796
88994,2020-01-14,842
80001,2020-01-15,870
140054,2020-01-16,1013
139973,2020-01-17,1033
25067,2020-01-18,1073
148612,2020-01-19,1069
154908,2020-01-20,1070
134299,2020-01-21,1089
148354,2020-01-22,1107
115523,2020-01-23,1114
131836,2020-01-24,1118
7984,2020-01-25,1111
80331,2020-01-26,1113
131896,2020-01-27,1114
78507,2020-01-28,1124
114698,2020-01-29,1127
109949,2020-01-30,1130
67076,2020-01-31,1134
89268,2020-02-01,1136
67394,2020-02-02,1140
89167,2020-02-03,1143
114375,2020-02-04,1213
138984,2020-02-05,1230
55157,2020-02-06,1234
134699,2020-02-07,1236
88595,2020-02-08,1250
65224,2020-02-09,1252
115043,2020-02-10,1253
88106,2020-02-11,1275
115769,2020-02-12,1280
113958,2020-02-13,1283
114803,2020-02-14,1287
114727,2020-02-15,1289
159486,2020-02-16,1292
114210,2020-02-17,1295
115152,2020-02-18,1296
55203,2020-02-19,1282
4692,2020-02-20,1297
115053,2020-02-21,1302
80802,2020-02-22,1312
24854,2020-02-23,1312
114452,2020-02-24,1312
148672,2020-02-25,1312
67201,2020-02-26,1315
110336,2020-02-27,1313
155119,2020-02-28,1300
110034,2020-02-29,1300
109230,2020-03-01,1300
114345,2020-03-02,1300
110608,2020-03-03,1313
88741,2020-03-04,1327
55226,2020-03-05,1327
88498,2020-03-06,1330
73668,2020-03-07,1326
162721,2020-03-08,1326
88766,2020-03-09,1328
132161,2020-03-10,1326
86214,2020-03-11,1337
109579,2020-03-12,1345
140688,2020-03-13,1347
88620,2020-03-14,1350
4716,2020-03-15,1355
155148,2020-03-16,1355
36924,2020-03-17,1356
147627,2020-03-18,1356
105694,2020-03-19,1351
111299,2020-03-20,1348
80821,2020-03-21,1347
7081,2020-03-22,1348
25023,2020-03-23,1348
88838,2020-03-24,1348
138995,2020-03-25,1347
106358,2020-03-26,1347
105580,2020-03-27,1340
114710,2020-03-28,1339
80668,2020-03-29,1342
105591,2020-03-30,1342
110056,2020-03-31,1341
104314,2020-04-01,1340
104335,2020-04-02,1340
157031,2020-04-03,1349
80391,2020-04-04,1349
162678,2020-04-06,1349
88965,2020-04-07,1349
115802,2020-04-08,1349
130446,2020-04-09,1349
89224,2020-04-10,1349
22092,2020-04-11,1349
13866,2020-04-12,1349
148494,2020-04-13,1349
139590,2020-04-14,1349
139143,2020-04-15,1348
132222,2020-04-16,1349
155132,2020-04-17,1346
21810,2020-04-18,1346
126803,2020-04-19,1346
36850,2020-04-20,1345
25017,2020-04-21,1345
140214,2020-04-22,1345
89038,2020-04-23,1345
132074,2020-04-24,1323
130279,2020-04-25,1322
129914,2020-04-26,1322
130012,2020-04-27,1322
155135,2020-04-28,1322
129147,2020-04-29,1322
115147,2020-04-30,1322
115607,2020-05-01,1322
80793,2020-05-02,1322
115167,2020-05-03,1322
67258,2020-05-04,1322
49179,2020-05-05,1322
131023,2020-05-06,1322
21824,2020-05-09,1322
148757,2020-05-10,1322
85382,2020-05-11,1322
107022,2020-05-12,1322
78574,2020-05-13,1322
115586,2020-05-14,1322
110570,2020-05-15,1318
89308,2020-05-16,1318
119534,2020-05-17,1318
131173,2020-05-18,1318
115256,2020-05-19,1318
115617,2020-05-20,1317
103419,2020-05-21,1317
80801,2020-05-22,1317
80800,2020-05-23,1317
114779,2020-05-24,1318
127592,2020-05-26,1318
36871,2020-05-27,1318
22349,2020-05-28,1318
126463,2020-05-29,1316
130295,2020-05-30,1316
36886,2020-05-31,1316
7095,2020-06-01,1316
130145,2020-06-02,1314
115602,2020-06-03,1314
22425,2020-06-04,1314
131945,2020-06-05,1314
150302,2020-06-06,1314
115540,2020-06-07,1314
130899,2020-06-08,1313
115573,2020-06-09,1309
134135,2020-06-10,1309
127372,2020-06-11,1308
21805,2020-06-12,1308
32895,2020-06-14,1308
163738,2020-06-15,1308
123287,2020-06-16,1308
95749,2020-06-17,1308
60040,2020-06-18,1308
89376,2020-06-19,1309
115626,2020-06-20,1317
8448,2020-06-21,1318
150305,2020-06-22,1318
33274,2020-06-23,1318
140243,2020-06-24,1318
38743,2020-06-25,1326
8483,2020-06-26,1326
89408,2020-06-29,1326
115689,2020-06-30,1326
114751,2020-07-01,1326
148735,2020-07-03,1326
21897,2020-07-04,1326
106680,2020-07-05,1326
99805,2020-07-06,1326
36967,2020-07-07,1326
114869,2020-07-09,1326
22528,2020-07-11,1326
89435,2020-07-13,1326
88971,2020-07-14,1327
21003,2020-07-15,1327
88852,2020-07-16,1327
100045,2020-07-17,1325
99769,2020-07-18,1322
123443,2020-07-19,1324
103221,2020-07-20,1324
80866,2020-07-21,1324
73654,2020-07-23,1324
22417,2020-07-24,1324
22319,2020-07-26,1326
25044,2020-07-28,1326
114642,2020-07-29,1326
38290,2020-07-31,1326
51792,2020-08-01,1326
57928,2020-08-02,1326
162878,2020-08-03,1326
128313,2020-08-04,1326
162708,2020-08-05,1326
22292,2020-08-06,1326
22536,2020-08-07,1326
93054,2020-08-08,1326
115780,2020-08-09,1326
36958,2020-08-10,1326
21899,2020-08-11,1326
99186,2020-08-12,1326
22300,2020-08-13,1326
92342,2020-08-14,1326
12070,2020-08-15,1326
31093,2020-08-17,1326
89952,2020-08-18,1326
79600,2020-08-20,1326
23300,2020-08-21,1326
98265,2020-08-22,1326
157678,2020-08-23,1326
157679,2020-08-24,1326
162886,2020-08-25,1326
61548,2020-08-26,1326
2154,2020-08-27,1326
29738,2020-08-28,1326
21841,2020-08-29,1326
61559,2020-08-30,1326
140809,2020-08-31,1326
116841,2020-09-01,1327
124454,2020-09-02,1327
89557,2020-09-03,1328
114448,2020-09-04,1341
61933,2020-09-06,1341
154465,2020-09-07,1341
79606,2020-09-08,1342
115811,2020-09-09,1342
115791,2020-09-10,1344
140807,2020-09-11,1344
21913,2020-09-12,1344
89627,2020-09-14,1344
89579,2020-09-15,1344
150548,2020-09-16,1346
115792,2020-09-17,1346
162787,2020-09-18,1346
115775,2020-09-19,1346
121466,2020-09-20,1347
89978,2020-09-21,1347
115789,2020-09-22,1349
47431,2020-09-23,1349
73663,2020-09-24,1349
115816,2020-09-25,1349
89777,2020-09-26,1349
159501,2020-09-27,1349
115843,2020-09-28,1349
89974,2020-09-29,1349
127611,2020-09-30,1348
89615,2020-10-01,1348
22525,2020-10-02,1348
115806,2020-10-03,1348
115805,2020-10-04,1348
7358,2020-10-05,1348
115986,2020-10-06,1350
114641,2020-10-07,1350
117092,2020-10-08,1350
115751,2020-10-09,1350
22418,2020-10-10,1350
113439,2020-10-11,1350
110573,2020-10-12,1350
79404,2020-10-13,1353
79382,2020-10-14,1353
88385,2020-10-15,1353
23574,2020-10-16,1353
130486,2020-10-17,1353
7138,2020-10-18,1353
80145,2020-10-19,1353
89672,2020-10-20,1353
153310,2020-10-21,1358
7161,2020-10-22,1363
7189,2020-10-23,1363
67577,2020-10-24,1363
60036,2020-10-25,1363
89666,2020-10-26,1363
7196,2020-10-27,1363
152119,2020-10-28,1363
90398,2020-10-29,1364
116276,2020-10-30,1364
37001,2020-10-31,1359
115962,2020-11-01,1359
79513,2020-11-02,1360
90060,2020-11-03,1363
90031,2020-11-04,1367
90066,2020-11-05,1367
37047,2020-11-06,1367
27865,2020-11-07,1369
155188,2020-11-08,1369
79684,2020-11-09,1369
90019,2020-11-10,1369
155182,2020-11-11,1370
116152,2020-11-12,1369
89948,2020-11-13,1369
33648,2020-11-14,1369
89687,2020-11-15,1371
30979,2020-11-16,1372
60044,2020-11-17,1370
89372,2020-11-18,1369
89645,2020-11-19,1371
134617,2020-11-20,1371
148773,2020-11-21,1371
66996,2020-11-22,1371
55257,2020-11-23,872
80189,2020-11-24,888
149032,2020-11-25,888
37112,2020-11-26,888
89963,2020-11-27,888
89255,2020-11-28,888
126926,2020-11-29,888
89894,2020-11-30,888
115981,2020-12-01,889
134894,2020-12-02,889
148807,2020-12-03,891
105741,2020-12-04,894
90056,2020-12-05,893
22347,2020-12-06,894
148553,2020-12-07,894
125349,2020-12-08,894
114054,2020-12-09,893
148439,2020-12-10,888
114136,2020-12-11,890
66825,2020-12-13,886
135558,2020-12-14,886
37287,2020-12-15,885
33566,2020-12-16,885
134888,2020-12-17,885
3622,2020-12-18,885
143808,2020-12-26,885
79916,2020-12-28,885
149510,2020-12-30,885
118816,2021-01-01,885
116514,2021-01-02,888
79584,2021-01-03,888
147927,2021-01-04,890
147788,2021-01-05,896
148241,2021-01-06,899
116018,2021-01-07,901
20723,2021-01-08,909
68844,2021-01-09,908
44450,2021-01-10,909
140933,2021-01-11,912
140998,2021-01-12,929
115673,2021-01-13,940
37396,2021-01-14,949
7259,2021-01-15,961
55346,2021-01-16,974
119892,2021-01-17,975
55579,2021-01-18,980
27529,2021-01-19,994
116389,2021-01-20,1028
115162,2021-01-21,1057
116183,2021-01-22,1066
141005,2021-01-23,1078
107458,2021-01-24,1079
118325,2021-01-25,1079
128878,2021-01-26,1085
154171,2021-01-27,1089
79348,2021-01-28,1117
141048,2021-01-29,1123
116208,2021-01-30,1132
55437,2021-01-31,1137
67311,2021-02-01,1121
7301,2021-02-02,1136
67430,2021-02-03,1145
140257,2021-02-04,1170
90283,2021-02-05,1157
26304,2021-02-06,1162
87405,2021-02-07,1172
148812,2021-02-08,1192
67327,2021-02-09,1195
148875,2021-02-10,1215
117958,2021-02-11,1213
90410,2021-02-12,1193
139794,2021-02-13,1205
157007,2021-02-14,1205
118788,2021-02-15,1205
148930,2021-02-16,1266
118335,2021-02-17,1278
109896,2021-02-18,1289
149249,2021-02-19,1300
154885,2021-02-20,1302
116655,2021-02-21,1303
91275,2021-02-22,1303
119161,2021-02-23,1316
89784,2021-02-24,1303
128943,2021-02-25,1307
86563,2021-02-26,1314
116797,2021-02-27,1315
79464,2021-02-28,1315
79241,2021-03-01,1315
81026,2021-03-02,1346
131539,2021-03-03,1358
156976,2021-03-04,1343
89156,2021-03-05,1347
114076,2021-03-06,1362
135119,2021-03-07,1372
43249,2021-03-08,1388
81218,2021-03-09,1402
118345,2021-03-10,1424
148183,2021-03-11,1451
37503,2021-03-12,1450
8125,2021-03-13,1453
91726,2021-03-14,1453
159866,2021-03-15,1453
31767,2021-03-16,1472
55879,2021-03-17,1474
159566,2021-03-18,1476
91825,2021-03-19,1478
81359,2021-03-20,1473
141539,2021-03-21,1473
93030,2021-03-22,1474
31332,2021-03-23,1475
81379,2021-03-24,1473
81386,2021-03-25,1475
93115,2021-03-26,1477
135232,2021-03-27,1477
55695,2021-03-28,1477
107145,2021-03-29,1477
89314,2021-03-30,1496
81496,2021-03-31,1501
89261,2021-04-01,1479
91032,2021-04-02,1478
141456,2021-04-03,1475
90018,2021-04-04,1470
25577,2021-04-05,1476
135267,2021-04-06,1482
89975,2021-04-07,1531
117683,2021-04-08,1548
65282,2021-04-09,1554
141521,2021-04-10,1546
7934,2021-04-11,1546
149202,2021-04-12,1548
91418,2021-04-13,1568
84362,2021-04-14,1574
56026,2021-04-15,1583
37659,2021-04-16,1573
134230,2021-04-17,1581
84686,2021-04-18,1580
117901,2021-04-19,1580
8034,2021-04-20,1594
80519,2021-04-21,1604
31505,2021-04-22,1618
31510,2021-04-23,1636
147019,2021-04-24,1639
87015,2021-04-25,1639
8302,2021-04-26,1640
60192,2021-04-27,1646
118066,2021-04-28,1647
91698,2021-04-29,1656
91995,2021-04-30,1665
31518,2021-05-01,1670
113853,2021-05-02,1669
141772,2021-05-03,1669
118199,2021-05-04,1673
141811,2021-05-05,1678
141274,2021-05-06,1672
56068,2021-05-07,1675
67671,2021-05-08,1689
142089,2021-05-09,1690
70567,2021-05-10,1691
118960,2021-05-11,1711
8772,2021-05-12,1710
140706,2021-05-13,1718
70544,2021-05-14,1723
25830,2021-05-15,1726
70511,2021-05-16,1727
53732,2021-05-17,1727
141999,2021-05-18,1767
147565,2021-05-19,1776
119568,2021-05-20,1784
135465,2021-05-21,1794
25712,2021-05-22,1796
67935,2021-05-23,1797
67605,2021-05-24,1797
118781,2021-05-25,1804
142071,2021-05-26,1808
77238,2021-05-27,1816
31546,2021-05-28,1798
67943,2021-05-29,1796
90039,2021-05-30,1795
131906,2021-05-31,1795
92876,2021-06-01,1801
8487,2021-06-02,1828
88526,2021-06-03,1821
56242,2021-06-04,1819
106858,2021-06-05,1808
38259,2021-06-06,1809
118978,2021-06-07,1819
31880,2021-06-08,1846
52260,2021-06-09,1856
142220,2021-06-10,1872
92944,2021-06-11,1897
8569,2021-06-12,1903
31847,2021-06-13,1903
119361,2021-06-14,1903
131535,2021-06-15,1930
67744,2021-06-16,1933
119629,2021-06-17,1933
92655,2021-06-18,1955
3636,2021-06-19,1966
135820,2021-06-20,1966
119932,2021-06-21,1970
157887,2021-06-22,1980
115806,2021-06-23,1998
162243,2021-06-24,2000
110976,2021-06-25,2003
119683,2021-06-26,2009
160465,2021-06-27,2012
119712,2021-06-28,2015
81860,2021-06-29,2031
110979,2021-06-30,2035
57,2021-07-01,2042
8669,2021-07-02,2052
162003,2021-07-03,2053
149506,2021-07-04,2053
142713,2021-07-05,2054
160504,2021-07-06,2067
78805,2021-07-07,2066
155522,2021-07-08,2072
92848,2021-07-09,2072
81949,2021-07-10,2072
38579,2021-07-11,2075
149420,2021-07-12,2075
102622,2021-07-13,2077
115916,2021-07-14,2074
135779,2021-07-15,2077
114579,2021-07-16,2069
158987,2021-07-17,2068
139333,2021-07-18,2066
77484,2021-07-19,2066
87910,2021-07-20,2061
119776,2021-07-21,2059
102592,2021-07-22,2057
93059,2021-07-23,2032
93062,2021-07-24,2032
142386,2021-07-25,2051
87005,2021-07-26,2052
111058,2021-07-27,2063
38521,2021-07-28,2072
120045,2021-07-29,2078
120039,2021-07-30,2078
93093,2021-07-31,2079
26266,2021-08-01,2079
134028,2021-08-02,2086
93100,2021-08-03,2087
17616,2021-08-04,2091
93110,2021-08-05,2094
148561,2021-08-06,2104
26200,2021-08-07,2107
22537,2021-08-08,2107
163122,2021-08-09,2107
79754,2021-08-10,2107
163010,2021-08-11,2108
77494,2021-08-12,2112
65328,2021-08-13,2112
8857,2021-08-14,2114
148698,2021-08-15,2114
81959,2021-08-16,2114
113573,2021-08-17,2114
120154,2021-08-18,2115
38776,2021-08-19,2119
120165,2021-08-20,2119
21569,2021-08-21,2120
37791,2021-08-22,2120
93166,2021-08-23,2120
158914,2021-08-24,2120
122747,2021-08-25,2121
135954,2021-08-26,2111
111117,2021-08-27,2111
53734,2021-08-28,2111
79735,2021-08-30,2111
8903,2021-08-31,2113
112022,2021-09-01,2112
93210,2021-09-02,2113
84895,2021-09-03,2114
135922,2021-09-04,2116
160543,2021-09-05,2116
79728,2021-09-06,2117
101418,2021-09-07,2118
31870,2021-09-08,2118
163042,2021-09-09,2117
38666,2021-09-10,2118
26092,2021-09-11,2119
13876,2021-09-12,2119
38606,2021-09-13,2120
157448,2021-09-14,2123
82031,2021-09-15,2116
82032,2021-09-16,2111
120496,2021-09-17,2107
60614,2021-09-18,2107
157634,2021-09-19,2107
120656,2021-09-20,2107
120399,2021-09-21,2109
31812,2021-09-22,2116
9021,2021-09-23,2117
160559,2021-09-24,2120
82059,2021-09-25,2121
68231,2021-09-26,2122
31818,2021-09-27,2122
77555,2021-09-28,2122
120324,2021-09-29,2120
93276,2021-09-30,2132
113200,2021-10-01,2132
26115,2021-10-02,2131
38685,2021-10-03,2131
132850,2021-10-04,2133
74004,2021-10-05,2133
8968,2021-10-06,2136
90272,2021-10-07,2137
52307,2021-10-08,2138
67977,2021-10-09,2141
93502,2021-10-10,2141
142534,2021-10-11,2142
52358,2021-10-12,2152
82087,2021-10-13,2154
56357,2021-10-14,2174
56399,2021-10-15,2177
120613,2021-10-16,2177
142922,2021-10-18,2177
157951,2021-10-19,2185
38836,2021-10-20,2185
8991,2021-10-21,2186
150173,2021-10-22,2176
149717,2021-10-23,2173
142648,2021-10-24,2173
93465,2021-10-25,2173
56655,2021-10-26,2176
136014,2021-10-27,2177
56565,2021-10-28,2186
135331,2021-10-29,2190
26220,2021-10-30,2194
26221,2021-10-31,2194
70797,2021-11-01,2194
142639,2021-11-02,2201
70693,2021-11-03,2204
158220,2021-11-04,2217
93411,2021-11-05,2221
93412,2021-11-06,2225
4968,2021-11-07,2225
160786,2021-11-08,2225
77572,2021-11-09,2235
160734,2021-11-10,2238
56550,2021-11-11,2248
73824,2021-11-12,2253
117816,2021-11-13,2254
158345,2021-11-14,2251
26394,2021-11-15,2251
86929,2021-11-16,2252
111129,2021-11-17,2255
56510,2021-11-18,2255
142764,2021-11-19,2258
160629,2021-11-20,2262
160630,2021-11-21,2262
68154,2021-11-22,2262
93498,2021-11-23,2262
3701,2021-11-24,2248
82115,2021-11-25,2248
26234,2021-11-26,2241
149733,2021-11-27,2238
160621,2021-11-28,2238
110393,2021-11-29,2238
27105,2021-11-30,2238
31954,2021-12-01,2235
148845,2021-12-02,2243
9181,2021-12-03,2244
55905,2021-12-04,2243
27708,2021-12-05,2243
32069,2021-12-06,2244
135007,2021-12-07,2246
81569,2021-12-08,2245
31920,2021-12-09,2240
115288,2021-12-10,2230
117657,2021-12-11,2224
93732,2021-12-12,2224
120190,2021-12-13,2224
130737,2021-12-14,2223
19152,2021-12-15,2220
32113,2021-12-16,2221
142755,2021-12-17,2221
136369,2021-12-20,2222
77513,2021-12-21,2222
65386,2021-12-22,2222
91044,2021-12-23,2222
135504,2021-12-24,2222
79001,2021-12-27,2222
160155,2021-12-28,2222
68119,2021-12-30,2222
32674,2022-01-01,2222
122394,2022-01-02,2238
26289,2022-01-03,2238
82070,2022-01-04,2247
50645,2022-01-05,2253
161262,2022-01-06,2258
14696,2022-01-07,2268
12915,2022-01-08,2268
53973,2022-01-09,2271
70941,2022-01-10,2273
56732,2022-01-11,2349
70864,2022-01-12,2365
71410,2022-01-13,2394
93635,2022-01-14,2407
160121,2022-01-15,2414
68183,2022-01-16,2418
38822,2022-01-17,2418
26333,2022-01-18,2469
136182,2022-01-19,2482
68165,2022-01-20,2639
120895,2022-01-21,2649
9990,2022-01-22,2664
159732,2022-01-23,2666
140957,2022-01-24,2668
155330,2022-01-25,2690
60446,2022-01-26,2706
38932,2022-01-27,2684
26375,2022-01-28,2660
80996,2022-01-29,2645
26513,2022-01-30,2645
134740,2022-01-31,2645
121314,2022-02-01,2655
96423,2022-02-02,2710
93929,2022-02-03,2732
92810,2022-02-04,2738
157782,2022-02-05,2746
74337,2022-02-06,2748
80567,2022-02-07,2751
139,2022-02-08,2803
90459,2022-02-09,2817
111233,2022-02-10,2826
39199,2022-02-11,2819
80434,2022-02-12,2833
161200,2022-02-13,2838
32656,2022-02-14,2840
111337,2022-02-15,2835
142242,2022-02-16,2852
39339,2022-02-17,2873
116733,2022-02-18,2877
26775,2022-02-19,2886
60592,2022-02-20,2889
121504,2022-02-21,2893
135361,2022-02-22,2898
150039,2022-02-23,2898
136457,2022-02-24,2903
141225,2022-02-25,2908
121577,2022-02-26,2921
121579,2022-02-27,2924
65451,2022-02-28,2921
32364,2022-03-01,2927
163249,2022-03-02,3015
116674,2022-03-03,3023
10291,2022-03-04,3033
23801,2022-03-05,3035
113133,2022-03-06,3040
158300,2022-03-07,3045
118861,2022-03-08,3076
141490,2022-03-09,3084
61169,2022-03-10,3122
32435,2022-03-11,3128
143153,2022-03-12,3134
40048,2022-03-13,3140
49525,2022-03-14,3153
122153,2022-03-15,3262
52709,2022-03-16,3312
122043,2022-03-17,3345
122695,2022-03-18,3384
120684,2022-03-19,3399
143744,2022-03-20,3402
54057,2022-03-21,3404
122024,2022-03-22,3411
60903,2022-03-23,3428
91123,2022-03-24,3433
26704,2022-03-25,3441
122106,2022-03-26,3441
149963,2022-03-27,3441
120725,2022-03-28,3438
68278,2022-03-29,3482
143165,2022-03-30,3488
94449,2022-03-31,3484
65564,2022-04-01,3497
26762,2022-04-02,3504
94532,2022-04-03,3504
95335,2022-04-04,3510
80662,2022-04-05,3533
68977,2022-04-06,3545
143226,2022-04-07,3553
26784,2022-04-08,3567
163422,2022-04-09,3582
57318,2022-04-10,3584
143411,2022-04-11,3588
81867,2022-04-12,3609
139215,2022-04-13,3633
71258,2022-04-14,3637
10307,2022-04-15,3647
95180,2022-04-16,3651
122480,2022-04-17,3651
94554,2022-04-18,3651
77714,2022-04-19,3651
57341,2022-04-20,3657
41883,2022-04-21,3671
142527,2022-04-22,3675
92368,2022-04-23,3678
61097,2022-04-24,3680
94613,2022-04-25,3680
12910,2022-04-26,3699
90139,2022-04-27,3700
82718,2022-04-28,3704
57265,2022-04-29,3715
132995,2022-04-30,3718
40756,2022-05-01,3721
10505,2022-05-02,3722
142363,2022-05-03,3736
61127,2022-05-04,3756
79901,2022-05-05,3759
10462,2022-05-06,3771
23930,2022-05-07,3794
82740,2022-05-08,3798
78995,2022-05-09,3799
107394,2022-05-10,3808
10477,2022-05-11,3818
92558,2022-05-12,3819
150186,2022-05-13,3826
90333,2022-05-14,3832
57472,2022-05-15,3835
150335,2022-05-16,3835
33194,2022-05-17,3852
33463,2022-05-18,3867
33161,2022-05-19,3892
95043,2022-05-20,3904
52604,2022-05-21,3904
136645,2022-05-22,3909
71350,2022-05-23,3909
95514,2022-05-24,3940
11995,2022-05-25,3943
82810,2022-05-26,3908
91322,2022-05-27,3917
74150,2022-05-28,3924
10653,2022-05-29,3923
41220,2022-05-30,3922
163337,2022-05-31,3933
77798,2022-06-01,3958
122953,2022-06-02,4002
40927,2022-06-03,4018
27063,2022-06-04,4028
10779,2022-06-05,4029
32801,2022-06-06,4031
76122,2022-06-07,4050
40948,2022-06-08,4085
95976,2022-06-09,4096
136358,2022-06-10,4095
27601,2022-06-11,4107
33044,2022-06-12,4109
71373,2022-06-13,4111
11540,2022-06-14,4139
57637,2022-06-15,4139
57570,2022-06-16,4147
32815,2022-06-17,4154
95353,2022-06-18,4157
