,ds,y
3415,2021-05-06,19
3725,2021-05-07,18
1109,2021-05-09,18
401,2021-05-10,18
2437,2021-05-11,18
4237,2021-05-12,18
2416,2021-05-13,18
5194,2021-05-15,19
822,2021-05-16,19
4766,2021-05-17,19
1183,2021-05-18,20
4240,2021-05-19,20
4511,2021-05-20,20
911,2021-05-23,21
1570,2021-05-24,21
1853,2021-05-25,21
4178,2021-05-26,21
4183,2021-05-27,21
2549,2021-05-30,21
1544,2021-05-31,22
1402,2021-06-01,22
548,2021-06-02,22
5085,2021-06-03,22
550,2021-06-05,22
31,2021-06-06,22
4892,2021-06-07,22
4903,2021-06-08,22
2747,2021-06-09,22
4849,2021-06-10,23
1188,2021-06-11,23
2902,2021-06-13,23
727,2021-06-14,23
1577,2021-06-15,23
2483,2021-06-16,23
2485,2021-06-17,24
927,2021-06-20,24
1471,2021-06-21,24
14,2021-06-22,24
11,2021-06-23,24
4902,2021-06-24,24
2643,2021-06-27,24
6407,2021-06-28,24
1465,2021-06-29,24
4697,2021-06-30,24
102,2021-07-01,24
3482,2021-07-04,24
3813,2021-07-05,24
3810,2021-07-06,24
5062,2021-07-07,24
1852,2021-07-08,24
211,2021-07-12,24
3815,2021-07-13,24
3817,2021-07-14,24
3689,2021-07-15,24
2343,2021-07-18,24
4343,2021-07-19,24
4655,2021-07-20,24
2368,2021-07-21,24
5125,2021-07-25,25
3625,2021-07-26,25
3691,2021-07-27,25
5124,2021-07-28,25
1581,2021-07-29,25
3684,2021-07-30,26
3816,2021-07-31,26
1942,2021-08-01,26
2194,2021-08-02,26
5137,2021-08-03,26
815,2021-08-05,26
54,2021-08-08,26
2602,2021-08-09,26
2195,2021-08-10,26
4094,2021-08-11,26
2552,2021-08-12,27
3570,2021-08-15,27
3254,2021-08-16,27
1302,2021-08-19,27
2192,2021-08-22,27
3695,2021-08-23,27
60,2021-08-24,27
3242,2021-08-25,27
3663,2021-08-26,27
254,2021-08-27,27
1176,2021-08-29,27
5079,2021-08-30,27
2338,2021-08-31,27
1653,2021-09-04,26
5117,2021-09-05,26
3880,2021-09-06,26
5213,2021-09-09,26
2551,2021-09-14,26
3726,2021-09-15,26
3931,2021-09-16,26
904,2021-09-19,25
4482,2021-09-20,25
4852,2021-09-21,25
4851,2021-09-22,25
1348,2021-09-23,25
2402,2021-09-25,25
5072,2021-09-26,25
4142,2021-09-27,25
5107,2021-09-28,25
205,2021-09-29,25
31,2021-09-30,23
2372,2021-10-02,23
3429,2021-10-03,23
4624,2021-10-04,23
3575,2021-10-05,23
3076,2021-10-06,23
3698,2021-10-07,23
469,2021-10-10,23
4687,2021-10-11,23
4611,2021-10-12,23
3072,2021-10-13,23
4059,2021-10-14,23
4936,2021-10-15,23
934,2021-10-17,23
2302,2021-10-18,23
931,2021-10-19,24
3082,2021-10-20,24
3426,2021-10-21,24
4939,2021-10-22,24
2109,2021-10-24,24
5167,2021-10-25,24
4379,2021-10-26,24
2493,2021-10-27,24
2107,2021-10-28,24
4895,2021-10-31,24
15,2021-11-01,24
4512,2021-11-02,24
4621,2021-11-03,24
1349,2021-11-04,24
4498,2021-11-06,24
5114,2021-11-07,24
5208,2021-11-08,25
4237,2021-11-09,25
6165,2021-11-10,26
5145,2021-11-11,27
4397,2021-11-13,28
38,2021-11-14,28
2481,2021-11-15,28
19,2021-11-16,29
3872,2021-11-17,29
6215,2021-11-18,28
4485,2021-11-20,28
4296,2021-11-21,28
4613,2021-11-22,29
4505,2021-11-23,29
4297,2021-11-24,29
4062,2021-11-25,29
1220,2021-11-28,29
4246,2021-11-29,29
4948,2021-11-30,29
4961,2021-12-01,29
2018,2021-12-02,29
3094,2021-12-05,29
4962,2021-12-06,29
4064,2021-12-07,29
4964,2021-12-08,29
5140,2021-12-09,29
4065,2021-12-12,29
7,2021-12-13,29
3065,2021-12-14,29
4895,2021-12-16,29
3631,2021-12-30,29
1184,2022-01-02,29
3483,2022-01-03,29
415,2022-01-04,29
742,2022-01-06,29
1188,2022-01-07,29
1599,2022-01-09,29
5222,2022-01-10,30
3557,2022-01-11,30
2783,2022-01-12,30
39,2022-01-13,30
413,2022-01-15,30
1964,2022-01-16,30
3707,2022-01-17,30
1904,2022-01-18,29
1665,2022-01-19,29
4854,2022-01-20,28
4051,2022-01-23,28
4765,2022-01-24,28
3230,2022-01-25,28
1160,2022-01-27,28
4857,2022-01-30,28
4846,2022-01-31,28
1898,2022-02-01,28
2353,2022-02-02,28
1167,2022-02-03,28
4679,2022-02-05,28
1632,2022-02-06,28
3422,2022-02-07,28
461,2022-02-08,28
1880,2022-02-09,28
711,2022-02-10,28
1594,2022-02-12,28
1878,2022-02-13,28
3090,2022-02-14,28
4235,2022-02-15,29
1153,2022-02-16,29
4700,2022-02-19,29
497,2022-02-20,29
1583,2022-02-21,29
4401,2022-02-22,30
420,2022-02-23,31
2145,2022-02-24,31
6409,2022-02-27,31
4769,2022-02-28,31
3082,2022-03-01,31
4193,2022-03-02,31
1105,2022-03-03,31
4785,2022-03-06,31
4906,2022-03-07,32
3071,2022-03-08,33
472,2022-03-09,33
4156,2022-03-10,33
4927,2022-03-13,33
4951,2022-03-14,33
3527,2022-03-15,33
4707,2022-03-16,33
839,2022-03-17,33
4919,2022-03-20,33
3148,2022-03-21,33
5166,2022-03-22,34
3705,2022-03-23,34
4786,2022-03-24,34
4497,2022-03-26,34
3149,2022-03-27,34
3091,2022-03-28,34
3530,2022-03-29,35
5059,2022-03-30,36
1905,2022-03-31,36
5026,2022-04-03,36
3087,2022-04-04,37
3093,2022-04-05,37
3576,2022-04-06,37
4022,2022-04-07,38
938,2022-04-08,38
4067,2022-04-10,38
3153,2022-04-11,38
2116,2022-04-12,38
503,2022-04-13,39
1346,2022-04-14,39
4200,2022-04-15,39
4201,2022-04-16,39
2189,2022-04-17,39
4094,2022-04-18,39
848,2022-04-19,39
2285,2022-04-20,39
5141,2022-04-21,39
1770,2022-04-24,41
1951,2022-04-25,41
945,2022-04-26,42
1775,2022-04-27,43
1778,2022-04-28,43
5127,2022-04-29,43
4714,2022-05-01,43
2782,2022-05-02,43
4100,2022-05-03,43
1673,2022-05-04,43
3936,2022-05-05,43
41,2022-05-08,44
1806,2022-05-09,44
4476,2022-05-10,45
1792,2022-05-11,46
3938,2022-05-12,46
2169,2022-05-15,46
4940,2022-05-16,46
4952,2022-05-17,46
4962,2022-05-18,46
4716,2022-05-19,46
2208,2022-05-22,46
5078,2022-05-23,48
4411,2022-05-24,50
4409,2022-05-25,51
942,2022-05-26,51
916,2022-05-28,50
4415,2022-05-29,50
1228,2022-05-30,50
3903,2022-05-31,51
4538,2022-06-01,49
1353,2022-06-02,49
4213,2022-06-04,49
419,2022-06-05,49
747,2022-06-06,49
3737,2022-06-07,52
187,2022-06-08,52
4787,2022-06-09,52
3738,2022-06-11,52
1192,2022-06-12,53
2512,2022-06-13,53
2503,2022-06-14,53
5060,2022-06-15,55
1190,2022-06-16,55
851,2022-06-19,52
1919,2022-06-20,53
4303,2022-06-21,53
4104,2022-06-22,53
959,2022-06-23,54
4792,2022-06-24,54
4633,2022-06-26,54
2455,2022-06-27,55
5238,2022-06-28,57
4066,2022-06-29,58
4175,2022-06-30,60
856,2022-07-03,60
3951,2022-07-04,60
4106,2022-07-05,60
4793,2022-07-06,59
1210,2022-07-07,60
814,2022-07-09,60
3952,2022-07-10,60
4637,2022-07-11,59
4812,2022-07-12,59
1911,2022-07-13,59
3960,2022-07-14,59
1956,2022-07-18,59
2426,2022-07-19,59
4305,2022-07-20,59
5198,2022-07-21,59
2461,2022-07-24,59
4249,2022-07-25,59
2446,2022-07-26,59
4807,2022-07-27,59
857,2022-07-28,59
5045,2022-07-30,59
4058,2022-07-31,59
3148,2022-08-01,58
2032,2022-08-02,57
453,2022-08-03,57
2399,2022-08-04,57
1198,2022-08-07,57
2515,2022-08-08,57
3460,2022-08-09,57
948,2022-08-10,57
4457,2022-08-11,57
4613,2022-08-12,56
4424,2022-08-14,55
402,2022-08-15,55
4084,2022-08-16,55
4417,2022-08-17,55
793,2022-08-21,56
927,2022-08-22,57
2158,2022-08-23,57
4725,2022-08-24,57
1205,2022-08-25,56
1360,2022-08-28,56
5173,2022-08-29,56
3648,2022-08-30,56
4520,2022-08-31,56
1870,2022-09-01,56
2320,2022-09-04,56
959,2022-09-05,56
1100,2022-09-06,56
5255,2022-09-07,56
937,2022-09-08,56
399,2022-09-11,56
4975,2022-09-12,57
2795,2022-09-13,57
430,2022-09-14,57
850,2022-09-15,57
2223,2022-09-18,57
4815,2022-09-19,57
4693,2022-09-20,59
4734,2022-09-21,59
2164,2022-09-22,59
400,2022-09-24,59
195,2022-09-25,59
4454,2022-09-26,60
2061,2022-09-27,61
2163,2022-09-28,63
303,2022-09-29,63
4974,2022-09-30,62
5293,2022-10-02,62
4816,2022-10-03,64
4817,2022-10-04,64
3884,2022-10-05,65
4429,2022-10-06,65
3464,2022-10-09,64
3581,2022-10-10,64
440,2022-10-11,66
5175,2022-10-12,66
3905,2022-10-13,68
3427,2022-10-16,67
5030,2022-10-17,67
1682,2022-10-18,67
2523,2022-10-19,69
3463,2022-10-20,69
4200,2022-10-21,69
4738,2022-10-23,69
3162,2022-10-24,68
5247,2022-10-25,68
2111,2022-10-26,68
6402,2022-10-27,68
2168,2022-10-30,68
1340,2022-10-31,67
198,2022-11-01,67
441,2022-11-02,67
4252,2022-11-03,70
5281,2022-11-06,70
4437,2022-11-07,72
2100,2022-11-08,72
2531,2022-11-09,72
1191,2022-11-10,72
2074,2022-11-11,72
3431,2022-11-12,72
1966,2022-11-13,72
1097,2022-11-14,72
2132,2022-11-15,72
5148,2022-11-16,72
420,2022-11-17,72
3724,2022-11-18,72
196,2022-11-20,72
4548,2022-11-21,72
5283,2022-11-22,72
3589,2022-11-23,72
3920,2022-11-24,72
5290,2022-11-27,72
3590,2022-11-28,72
4745,2022-11-29,72
1913,2022-11-30,72
4646,2022-12-01,72
3742,2022-12-04,72
3921,2022-12-05,72
2075,2022-12-06,72
4733,2022-12-08,72
3911,2022-12-11,71
6382,2022-12-14,71
5252,2022-12-22,71
2459,2022-12-23,71
1194,2022-12-31,71
6420,2023-01-01,71
5269,2023-01-02,69
778,2023-01-05,69
4982,2023-01-08,69
1258,2023-01-09,69
1297,2023-01-10,66
740,2023-01-11,66
3561,2023-01-15,66
1906,2023-01-16,66
3687,2023-01-17,66
2307,2023-01-18,65
2160,2023-01-19,65
454,2023-01-22,65
763,2023-01-23,65
5175,2023-01-24,65
433,2023-01-25,64
4681,2023-01-26,64
844,2023-01-29,64
5039,2023-01-30,64
192,2023-01-31,64
2838,2023-02-01,62
4746,2023-02-02,62
2603,2023-02-05,62
2831,2023-02-06,61
2840,2023-02-07,60
3967,2023-02-08,60
1702,2023-02-09,60
3731,2023-02-10,60
4106,2023-02-12,60
2066,2023-02-13,59
3143,2023-02-14,58
5196,2023-02-15,55
4400,2023-02-16,55
4266,2023-02-17,54
2451,2023-02-19,54
4516,2023-02-20,54
5296,2023-02-21,54
2321,2023-02-22,54
4862,2023-02-23,54
3457,2023-02-25,53
2303,2023-02-26,52
3455,2023-02-27,51
391,2023-02-28,50
947,2023-03-01,49
2128,2023-03-02,49
5281,2023-03-04,49
43,2023-03-05,49
439,2023-03-06,47
2109,2023-03-07,44
4029,2023-03-08,43
2514,2023-03-09,43
4632,2023-03-10,42
2469,2023-03-12,42
2824,2023-03-13,40
4527,2023-03-14,39
3144,2023-03-15,39
2468,2023-03-16,38
3581,2023-03-17,37
915,2023-03-19,37
4277,2023-03-20,37
5060,2023-03-21,37
3155,2023-03-22,37
806,2023-03-23,37
5236,2023-03-26,37
4647,2023-03-27,37
2077,2023-03-28,37
2068,2023-03-29,37
1230,2023-03-30,37
2219,2023-03-31,37
4514,2023-04-01,37
4750,2023-04-02,36
4860,2023-04-03,36
2245,2023-04-04,34
852,2023-04-07,34
5170,2023-04-09,34
795,2023-04-10,34
4751,2023-04-11,34
4010,2023-04-12,34
5033,2023-04-13,33
4309,2023-04-14,34
3916,2023-04-16,35
3573,2023-04-17,35
4201,2023-04-18,35
4787,2023-04-19,35
3682,2023-04-20,35
3697,2023-04-23,35
4792,2023-04-24,35
4314,2023-04-25,35
1660,2023-04-27,36
2231,2023-04-29,35
759,2023-04-30,35
2456,2023-05-01,35
1345,2023-05-02,35
3582,2023-05-03,35
2232,2023-05-04,35
4428,2023-05-06,35
4324,2023-05-07,35
1726,2023-05-08,34
1987,2023-05-09,33
3480,2023-05-10,32
5034,2023-05-12,30
4001,2023-05-14,30
2508,2023-05-16,30
4464,2023-05-17,30
429,2023-05-18,30
2483,2023-05-21,29
5248,2023-05-22,29
3443,2023-05-23,28
4868,2023-05-24,28
2803,2023-05-25,28
4732,2023-05-26,28
3464,2023-05-28,28
4790,2023-05-30,29
5273,2023-05-31,29
5292,2023-06-01,29
971,2023-06-03,29
4795,2023-06-04,29
3585,2023-06-05,29
5040,2023-06-06,29
522,2023-06-07,29
1482,2023-06-08,29
4335,2023-06-11,29
3932,2023-06-12,28
843,2023-06-13,25
3975,2023-06-14,24
4443,2023-06-15,24
793,2023-06-18,23
812,2023-06-19,22
5131,2023-06-21,22
4817,2023-06-22,22
2510,2023-06-25,22
4064,2023-06-26,22
3162,2023-06-27,22
4071,2023-06-28,22
734,2023-06-29,22
4308,2023-07-02,21
4317,2023-07-03,18
4203,2023-07-04,18
3919,2023-07-05,18
4431,2023-07-06,18
4334,2023-07-09,18
4810,2023-07-10,18
4809,2023-07-11,18
1744,2023-07-12,18
3920,2023-07-16,18
3165,2023-07-17,17
5135,2023-07-18,17
2121,2023-07-19,17
405,2023-07-23,17
4812,2023-07-24,17
838,2023-07-25,16
3952,2023-07-26,16
2463,2023-07-27,16
3657,2023-07-29,16
4808,2023-07-30,16
3961,2023-07-31,16
1144,2023-08-02,16
957,2023-08-03,16
3723,2023-08-06,15
4689,2023-08-07,15
418,2023-08-09,14
1777,2023-08-10,13
4548,2023-08-13,13
5226,2023-08-14,13
2142,2023-08-15,13
4544,2023-08-20,13
3463,2023-08-21,12
4418,2023-08-22,10
4704,2023-08-23,10
4731,2023-08-24,10
4714,2023-08-27,10
2136,2023-08-28,10
5148,2023-08-29,10
2224,2023-08-30,10
5228,2023-08-31,9
4716,2023-09-02,9
4546,2023-09-03,9
2101,2023-09-04,9
2077,2023-09-05,9
4719,2023-09-06,9
1735,2023-09-07,9
2086,2023-09-10,8
888,2023-09-11,8
2525,2023-09-12,8
2073,2023-09-13,8
5123,2023-09-14,7
871,2023-09-16,7
4861,2023-09-17,7
3962,2023-09-18,7
2075,2023-09-19,4
3798,2023-09-21,4
5057,2023-09-25,4
2076,2023-09-28,4
5284,2023-09-30,3
5219,2023-10-01,3
3536,2023-10-02,2
4972,2023-10-03,2
2528,2023-10-04,2
3539,2023-10-08,2
3538,2023-10-09,2
4976,2023-10-10,2
4981,2023-10-11,2
4410,2023-10-12,1
4735,2023-10-14,0
3255,2023-10-16,0
