Year,Quarter,Month,Day,SmartStart ECD - FBProphet,SmartStart ECD - SS Targets
2029,Qtr 1,February,14,18858.38464183029,67106
2029,Qtr 1,February,15,18868.12641557117,67171
2029,Qtr 1,February,16,18876.33503853658,67205
2029,Qtr 1,February,17,18884.35042457363,67219
2029,Qtr 1,February,18,18891.66955626174,67232
2029,Qtr 1,February,19,18897.36214578117,67299
2029,Qtr 1,February,20,18906.95133736209,67315
2029,Qtr 1,February,21,18914.33068323209,67318
2029,Qtr 1,February,22,18923.96312124747,67330
2029,Qtr 1,February,23,18932.24423790484,67349
2029,Qtr 1,February,24,18940.50086926061,67365
2029,Qtr 1,February,25,18948.21251348333,67415
2029,Qtr 1,February,26,18954.42751778577,67418
2029,Qtr 1,February,27,18964.64441293312,67439
2029,Qtr 1,February,28,18972.72960861876,67458
2029,Qtr 1,March,1,18983.11715680549,67482
2029,Qtr 1,March,2,18992.17284380339,67523
2029,Qtr 1,March,3,19001.1936395236,67569
2029,Qtr 1,March,4,19009.62995309032,67589
2029,Qtr 1,March,5,19016.50263327972,67593
2029,Qtr 1,March,6,19027.28506367736,67593
2029,Qtr 1,March,7,19035.82154419254,67641
2029,Qtr 1,March,8,19046.52764665514,67657
2029,Qtr 1,March,9,19055.75478873145,67674
2029,Qtr 1,March,10,19064.79004137685,67674
2029,Qtr 1,March,11,19073.07860947306,67676
2029,Qtr 1,March,12,19079.64091853614,67713
2029,Qtr 1,March,13,19089.95465590372,67777
2029,Qtr 1,March,14,19097.87296068391,67777
2029,Qtr 1,March,15,19107.82445686454,67795
2029,Qtr 1,March,16,19116.17738431077,67828
2029,Qtr 1,March,17,19124.23885685001,67834
2029,Qtr 1,March,18,19131.47670413606,67855
2029,Qtr 1,March,19,19136.93584976854,67888
2029,Qtr 1,March,20,19146.11959562103,67896
2029,Qtr 1,March,21,19152.9070295131,67921
2029,Qtr 1,March,22,19161.75227410409,67927
2029,Qtr 1,March,23,19169.04785514067,67935
2029,Qtr 1,March,24,19176.12324089308,67968
2029,Qtr 1,March,25,19182.46603066923,68016
2029,Qtr 1,March,26,19187.13776401664,68029
2029,Qtr 1,March,27,19195.65473707494,68103
2029,Qtr 1,March,28,19201.90505661785,68153
2029,Qtr 1,March,29,19210.34765957177,68157
2029,Qtr 1,March,30,19217.37558227728,68241
2029,Qtr 1,March,31,19224.31453351761,68276
2029,Qtr 2,April,1,19230.64424739713,68277
2029,Qtr 2,April,2,19235.41458194735,68279
2029,Qtr 2,April,3,19244.12674044925,68282
2029,Qtr 2,April,4,19250.65083309358,68285
2029,Qtr 2,April,5,19259.42549080381,68287
2029,Qtr 2,April,6,19266.82179697014,68321
2029,Qtr 2,April,7,19274.14257060937,68352
2029,Qtr 2,April,8,19280.8444551557,68372
2029,Qtr 2,April,9,19285.95475617538,68373
2029,Qtr 2,April,10,19294.95338238485,68389
2029,Qtr 2,April,11,19301.69108564012,68394
2029,Qtr 2,April,12,19310.58969108523,68461
2029,Qtr 2,April,13,19318.00656450522,68484
2029,Qtr 2,April,14,19325.2343341908,68511
2029,Qtr 2,April,15,19331.72330829039,68537
2029,Qtr 2,April,16,19336.49852108471,68552
2029,Qtr 2,April,17,19345.04175636947,68558
2029,Qtr 2,April,18,19351.20974126431,68621
2029,Qtr 2,April,19,19359.43420319474,68628
2029,Qtr 2,April,20,19366.08604250923,68640
2029,Qtr 2,April,21,19372.47464714252,68663
2029,Qtr 2,April,22,19378.06980281412,68695
2029,Qtr 2,April,23,19381.91814773696,68698
2029,Qtr 2,April,24,19389.5245381167,68710
2029,Qtr 2,April,25,19394.76953785915,68758
2029,Qtr 2,April,26,19402.10874672963,68772
2029,Qtr 2,April,27,19407.93624166779,68775
2029,Qtr 2,April,28,19413.58317998359,68792
2029,Qtr 2,April,29,19418.5390396355,68799
2029,Qtr 2,April,30,19421.86746601915,68823
2029,Qtr 2,May,1,19429.08711012183,68823
2029,Qtr 2,May,2,19434.08868759699,68853
2029,Qtr 2,May,3,19441.3339862091,68857
2029,Qtr 2,May,4,19447.2191062315,68865
2029,Qtr 2,May,5,19453.07298877236,68865
2029,Qtr 2,May,6,19458.37870965885,68870
2029,Qtr 2,May,7,19462.18950684004,68891
2029,Qtr 2,May,8,19470.00992084173,68916
2029,Qtr 2,May,9,19475.71326880536,68930
2029,Qtr 2,May,10,19483.74116711165,68944
2029,Qtr 2,May,11,19490.46737166314,68976
2029,Qtr 2,May,12,19497.1969727006,68993
2029,Qtr 2,May,13,19503.38840163276,68999
2029,Qtr 2,May,14,19508.07019624633,69047
2029,Qtr 2,May,15,19516.72288144028,69071
2029,Qtr 2,May,16,19523.1971635082,69091
2029,Qtr 2,May,17,19531.91413101983,69112
2029,Qtr 2,May,18,19539.22971064902,69114
2029,Qtr 2,May,19,19546.43439594595,69122
2029,Qtr 2,May,20,19552.97569007991,69142
2029,Qtr 2,May,21,19557.87519539062,
2029,Qtr 2,May,22,19566.61069670259,69210
2029,Qtr 2,May,23,19573.03442989209,69221
2029,Qtr 2,May,24,19581.57322608327,69232
2029,Qtr 2,May,25,19588.5927810986,69252
2029,Qtr 2,May,26,19595.39707336319,69255
2029,Qtr 2,May,27,19601.45038027001,69286
2029,Qtr 2,May,28,19605.79383834489,69297
2029,Qtr 2,May,29,19613.92690982331,69297
2029,Qtr 2,May,30,19619.72496547984,69303
2029,Qtr 2,May,31,19627.63869459356,69333
2029,Qtr 2,June,1,19634.05761372616,69341
2029,Qtr 2,June,2,19640.30872045445,69355
2029,Qtr 2,June,3,19645.87776521291,69355
2029,Qtr 2,June,4,19649.82510924813,69422
2029,Qtr 2,June,5,19657.66655279419,69440
2029,Qtr 2,June,6,19663.29036299631,69496
2029,Qtr 2,June,7,19671.15622974406,69505
2029,Qtr 2,June,8,19677.658435439,69511
2029,Qtr 2,June,9,19684.12429581511,69531
2029,Qtr 2,June,10,19690.03535223432,69583
2029,Qtr 2,June,11,19694.44328678367,69601
2029,Qtr 2,June,12,19702.85094355237,69606
2029,Qtr 2,June,13,19709.12968083446,69610
2029,Qtr 2,June,14,19717.71877371259,69735
2029,Qtr 2,June,15,19724.98914065963,69759
2029,Qtr 2,June,16,19732.24243555891,69815
2029,Qtr 2,June,17,19738.93296696979,69821
2029,Qtr 2,June,18,19744.08439503106,69831
2029,Qtr 2,June,19,19753.17156671638,69832
2029,Qtr 2,June,20,19760.03869045621,69839
2029,Qtr 2,June,21,19769.09954547932,69869
2029,Qtr 2,June,22,19776.70197574568,69886
2029,Qtr 2,June,23,19784.12768714495,69919
2029,Qtr 2,June,24,19790.81478877228,69938
2029,Qtr 2,June,25,19795.77500999358,69969
2029,Qtr 2,June,26,19804.475938226,70010
2029,Qtr 2,June,27,19810.75946602567,70154
2029,Qtr 2,June,28,19819.04213415421,70155
2029,Qtr 2,June,29,19825.6796158219,70257
2029,Qtr 2,June,30,19831.96636026661,70362
2029,Qtr 3,July,1,19837.35784014977,70388
2029,Qtr 3,July,2,19840.88734224315,70395
2029,Qtr 3,July,3,19848.04765796989,70406
2029,Qtr 3,July,4,19852.70887757682,70426
2029,Qtr 3,July,5,19859.31799290826,70460
2029,Qtr 3,July,6,19864.26257486623,70502
2029,Qtr 3,July,7,19868.86956658831,70517
2029,Qtr 3,July,8,19872.6266610201,70539
2029,Qtr 3,July,9,19874.59822717393,70553
2029,Qtr 3,July,10,19880.30616635527,70557
2029,Qtr 3,July,11,19883.6469260329,70560
2029,Qtr 3,July,12,19889.09039870693,70560
2029,Qtr 3,July,13,19893.04299207354,70562
2029,Qtr 3,July,14,19896.84592897139,70570
2029,Qtr 3,July,15,19899.9962599696,70570
2029,Qtr 3,July,16,19901.56256338304,70584
2029,Qtr 3,July,17,19907.06572049367,70587
2029,Qtr 3,July,18,19910.39599596226,70591
2029,Qtr 3,July,19,19916.01214883105,70592
2029,Qtr 3,July,20,19920.30485425632,70594
2029,Qtr 3,July,21,19924.59548426585,70600
2029,Qtr 3,July,22,19928.35771647363,70614
2029,Qtr 3,July,23,19930.63392827729,70630
2029,Qtr 3,July,24,19936.91674422497,70630
2029,Qtr 3,July,25,19941.06694419358,70639
2029,Qtr 3,July,26,19947.51343383843,70646
2029,Qtr 3,July,27,19952.61753260933,70649
2029,Qtr 3,July,28,19957.67260260299,70653
2029,Qtr 3,July,29,19962.12646270722,70654
2029,Qtr 3,July,30,19964.99852234533,70660
2029,Qtr 3,July,31,19971.76198122448,70663
2029,Qtr 3,August,1,19976.26228400135,70704
2029,Qtr 3,August,2,19982.91751569371,70708
2029,Qtr 3,August,3,19988.08298105239,70711
2029,Qtr 3,August,4,19993.05098298329,70716
2029,Qtr 3,August,5,19997.27324043114,70735
2029,Qtr 3,August,6,19999.77788023827,70756
2029,Qtr 3,August,7,20006.05135382918,70786
2029,Qtr 3,August,8,20009.95647618626,70793
2029,Qtr 3,August,9,20015.93228535097,70802
2029,Qtr 3,August,10,20020.35798155632,70846
2029,Qtr 3,August,11,20024.55197999101,70848
2029,Qtr 3,August,12,20027.99353897879,70851
2029,Qtr 3,August,13,20029.73892129479,70889
2029,Qtr 3,August,14,20035.30246383066,70889
2029,Qtr 3,August,15,20038.57377787679,70890
2029,Qtr 3,August,16,20044.01680277244,70892
2029,Qtr 3,August,17,20048.03299554401,70899
2029,Qtr 3,August,18,20051.95971235709,70900
2029,Qtr 3,August,19,20055.29126306558,70909
2029,Qtr 3,August,20,20057.09461318596,70911
2029,Qtr 3,August,21,20062.89012174056,70924
2029,Qtr 3,August,22,20066.568546712,70928
2029,Qtr 3,August,23,20072.59004630529,70932
2029,Qtr 3,August,24,20077.34745990166,70934
2029,Qtr 3,August,25,20082.16492158148,70942
2029,Qtr 3,August,26,20086.51928043434,70952
2029,Qtr 3,August,27,20089.45629101579,70955
2029,Qtr 3,August,28,20096.47194785261,70965
2029,Qtr 3,August,29,20101.43017805674,70980
2029,Qtr 3,August,30,20108.76259994883,70988
2029,Qtr 3,August,31,20114.83260926694,70993
2029,Qtr 3,September,1,20120.9348221777,70994
2029,Qtr 3,September,2,20126.51732499407,70997
2029,Qtr 3,September,3,20130.59866970989,71009
2029,Qtr 3,September,4,20138.6499657809,71020
2029,Qtr 3,September,5,20144.51326020944,71036
2029,Qtr 3,September,6,20152.60189394338,71043
2029,Qtr 3,September,7,20159.2650789712,71058
2029,Qtr 3,September,8,20165.78771133409,71062
2029,Qtr 3,September,9,20171.61285956738,71062
2029,Qtr 3,September,10,20175.75886119193,71071
2029,Qtr 3,September,11,20183.7013752836,71093
2029,Qtr 3,September,12,20189.29158492388,71093
2029,Qtr 3,September,13,20196.95624337678,71105
2029,Qtr 3,September,14,20203.06181811466,71114
2029,Qtr 3,September,15,20208.91376126311,71138
2029,Qtr 3,September,16,20213.97836253209,71143
2029,Qtr 3,September,17,20217.29913651577,71144
2029,Qtr 3,September,18,20224.37811377968,71178
2029,Qtr 3,September,19,20229.0932524182,71183
2029,Qtr 3,September,20,20235.89768761227,71187
2029,Qtr 3,September,21,20241.18309709349,71189
2029,Qtr 3,September,22,20246.27823425844,71197
2029,Qtr 3,September,23,20250.67010687377,71200
2029,Qtr 3,September,24,20253.41977317903,71207
2029,Qtr 3,September,25,20260.04314218828,71214
2029,Qtr 3,September,26,20264.42800920007,71255
2029,Qtr 3,September,27,20271.03305489245,71262
2029,Qtr 3,September,28,20276.2510929572,71265
2029,Qtr 3,September,29,20281.40762105939,71294
2029,Qtr 3,September,30,20285.98215201627,71306
2029,Qtr 4,October,1,20289.02429189855,71310
2029,Qtr 4,October,2,20296.03494285638,71310
2029,Qtr 4,October,3,20300.88384905551,71319
2029,Qtr 4,October,4,20308.00919823466,71321
2029,Qtr 4,October,5,20313.78154520925,71329
2029,Qtr 4,October,6,20319.5030912773,71330
2029,Qtr 4,October,7,20324.62977401437,71360
2029,Qtr 4,October,8,20328.1881108556,71373
2029,Qtr 4,October,9,20335.65715075997,71380
2029,Qtr 4,October,10,20340.88672934562,71384
2029,Qtr 4,October,11,20348.29771821026,71393
2029,Qtr 4,October,12,20354.24651482378,71404
2029,Qtr 4,October,13,20360.02478946954,71414
2029,Qtr 4,October,14,20365.08192923224,71419
2029,Qtr 4,October,15,20368.44211136804,71419
2029,Qtr 4,October,16,20375.58635305702,71441
2029,Qtr 4,October,17,20380.37072962208,71444
2029,Qtr 4,October,18,20387.22645272078,71454
2029,Qtr 4,October,19,20392.5240597701,71457
2029,Qtr 4,October,20,20397.57273989598,71469
2029,Qtr 4,October,21,20401.84224890482,71473
2029,Qtr 4,October,22,20404.37936143024,71481
2029,Qtr 4,October,23,20410.68922592267,71482
2029,Qtr 4,October,24,20414.65283552893,71484
2029,Qtr 4,October,25,20420.72632900575,71501
2029,Qtr 4,October,26,20425.30439656125,71505
2029,Qtr 4,October,27,20429.71883984318,71507
2029,Qtr 4,October,28,20433.45976207283,71509
2029,Qtr 4,October,29,20435.59135884961,71511
2029,Qtr 4,October,30,20441.63269585975,71574
2029,Qtr 4,October,31,20445.47470467725,71577
2029,Qtr 4,November,1,20451.57912596203,71582
2029,Qtr 4,November,2,20456.34168666862,71596
2029,Qtr 4,November,3,20461.09056839657,71614
2029,Qtr 4,November,4,20465.30764673621,71617
2029,Qtr 4,November,5,20468.04447179909,71626
2029,Qtr 4,November,6,20474.80337163403,71630
2029,Qtr 4,November,7,20479.45490110228,71658
2029,Qtr 4,November,8,20486.43735305893,71672
2029,Qtr 4,November,9,20492.12060250497,71694
2029,Qtr 4,November,10,20497.80532185757,71703
2029,Qtr 4,November,11,20502.94502572213,71710
2029,Qtr 4,November,12,20506.56289202188,
2029,Qtr 4,November,13,20514.1337166691,71723
2029,Qtr 4,November,14,20519.50219936843,71736
2029,Qtr 4,November,15,20527.08325268403,71736
2029,Qtr 4,November,16,20533.22658131435,71738
2029,Qtr 4,November,17,20539.21654769802,71747
2029,Qtr 4,November,18,20544.49476265902,71754
2029,Qtr 4,November,19,20548.07733120826,71767
2029,Qtr 4,November,20,20555.43709738397,71785
2029,Qtr 4,November,21,20560.42207626101,71785
2029,Qtr 4,November,22,20567.45575993249,71797
2029,Qtr 4,November,23,20572.90154338272,71818
2029,Qtr 4,November,24,20578.0622896999,71843
2029,Qtr 4,November,25,20582.40248093109,71848
2029,Qtr 4,November,26,20584.96489635252,
2029,Qtr 4,November,27,20591.25217743303,71886
2029,Qtr 4,November,28,20595.14448631854,71888
2029,Qtr 4,November,29,20601.09896610982,71889
2029,Qtr 4,November,30,20605.51327247877,71900
2029,Qtr 4,December,1,20609.7242211768,71905
2029,Qtr 4,December,2,20613.22902359819,71919
2029,Qtr 4,December,3,20615.10107804359,71919
2029,Qtr 4,December,4,20620.87070109435,71921
2029,Qtr 4,December,5,20624.44202959405,71921
2029,Qtr 4,December,6,20630.29182302633,71922
2029,Qtr 4,December,7,20634.83245457531,71925
2029,Qtr 4,December,8,20639.41015084099,71939
2029,Qtr 4,December,9,20643.52596402246,71940
2029,Qtr 4,December,10,20646.25145175159,71947
2029,Qtr 4,December,11,20653.10945219463,71947
2029,Qtr 4,December,12,20657.9911836953,71951
2029,Qtr 4,December,13,20665.35539313122,71973
2029,Qtr 4,December,14,20671.59183141564,71982
2029,Qtr 4,December,15,20678.02010231069,71991
2029,Qtr 4,December,16,20684.11135100253,71995
2029,Qtr 4,December,17,20688.90474720518,
2029,Qtr 4,December,18,20697.88912752857,
2029,Qtr 4,December,19,20704.92100170004,
2029,Qtr 4,December,20,20714.42462103544,
2029,Qtr 4,December,21,20722.75636147128,
2029,Qtr 4,December,22,20731.20444161315,
2029,Qtr 4,December,23,20739.21141769196,
2029,Qtr 4,December,24,20745.79138749725,
2029,Qtr 4,December,25,20756.41224784118,
2029,Qtr 4,December,26,20764.91419305781,
2029,Qtr 4,December,27,20775.7101394362,
2029,Qtr 4,December,28,20785.15031837583,
2029,Qtr 4,December,29,20794.52205343987,
2029,Qtr 4,December,30,20803.27216230946,
2029,Qtr 4,December,31,20810.42391922841,
2030,Qtr 1,January,1,20821.45893031356,
2030,Qtr 1,January,2,20830.23512111984,
2030,Qtr 1,January,3,20841.18653695754,
2030,Qtr 1,January,4,20850.68721759919,
2030,Qtr 1,January,5,20860.05018309783,
2030,Qtr 1,January,6,20868.74899533019,
2030,Qtr 1,January,7,20875.83385583547,
2030,Qtr 1,January,8,20886.81261794594,
2030,Qtr 1,January,9,20895.56793811075,
2030,Qtr 1,January,10,20906.556291567,
2030,Qtr 1,January,11,20916.17113707806,
2030,Qtr 1,January,12,20925.74128829778,
2030,Qtr 1,January,13,20934.75197435584,
2030,Qtr 1,January,14,20942.26056484413,
2030,Qtr 1,January,15,20953.77734801096,
2030,Qtr 1,January,16,20963.18259376611,
2030,Qtr 1,January,17,20974.92562905388,
2030,Qtr 1,January,18,20985.3882083536,
2030,Qtr 1,January,19,20995.88323060343,
2030,Qtr 1,January,20,21005.87627477092,
2030,Qtr 1,January,21,21014.40191507309,
2030,Qtr 1,January,22,21026.94518709459,
2030,Qtr 1,January,23,21037.35941598435,
2030,Qtr 1,January,24,21050.06611160253,
2030,Qtr 1,January,25,21061.4191890965,
2030,Qtr 1,January,26,21072.7045410409,
2030,Qtr 1,January,27,21083.36240805782,
2030,Qtr 1,January,28,21092.40448421378,
2030,Qtr 1,January,29,21105.29610505508,
2030,Qtr 1,January,30,21115.8747080809,
2030,Qtr 1,January,31,21128.55025177444,
2030,Qtr 1,February,1,21139.66983609584,
2030,Qtr 1,February,2,21150.51753862447,
2030,Qtr 1,February,3,21160.53690529731,
2030,Qtr 1,February,4,21168.7480282738,
2030,Qtr 1,February,5,21180.6295593345,
2030,Qtr 1,February,6,21190.03685345097,
2030,Qtr 1,February,7,21201.40193763001,
2030,Qtr 1,February,8,21211.09756079888,
2030,Qtr 1,February,9,21220.4363552824,
2030,Qtr 1,February,10,21228.89256819919,
2030,Qtr 1,February,11,21235.51831713806,
2030,Qtr 1,February,12,21245.82474216244,
2030,Qtr 1,February,13,21253.69927353789,
2030,Qtr 1,February,14,21263.60473543865,
2030,Qtr 1,February,15,21271.94256621379,
2030,Qtr 1,February,16,21280.05120951567,
2030,Qtr 1,February,17,21287.42715661898,
2030,Qtr 1,February,18,21293.14061390271,
2030,Qtr 1,February,19,21302.71618419807,
2030,Qtr 1,February,20,21310.04979461827,
2030,Qtr 1,February,21,21319.60760053398,
2030,Qtr 1,February,22,21327.78915160455,
2030,Qtr 1,February,23,21335.9258752745,
2030,Qtr 1,February,24,21343.50235492457,
2030,Qtr 1,February,25,21349.57236936816,
2030,Qtr 1,February,26,21359.64007119609,
2030,Qtr 1,February,27,21367.57752180393,
2030,Qtr 1,February,28,21377.82429484423,
2030,Qtr 1,March,1,21386.75141348616,
2030,Qtr 1,March,2,21395.66065436386,
2030,Qtr 1,March,3,21404.00667154005,
2030,Qtr 1,March,4,21410.81388267967,
2030,Qtr 1,March,5,21421.55847052441,
2030,Qtr 1,March,6,21430.08669388909,
2030,Qtr 1,March,7,21440.81519779586,
2030,Qtr 1,March,8,21450.0955681298,
2030,Qtr 1,March,9,21459.21414640567,
2030,Qtr 1,March,10,21467.61454388374,
2030,Qtr 1,March,11,21474.31478674311,
2030,Qtr 1,March,12,21484.7894388149,
2030,Qtr 1,March,13,21492.88789358112,
2030,Qtr 1,March,14,21503.03452667096,
2030,Qtr 1,March,15,21511.59295992033,
2030,Qtr 1,March,16,21519.86546214716,
2030,Qtr 1,March,17,21527.3149390252,
2030,Qtr 1,March,18,21532.98146008899,
2030,Qtr 1,March,19,21542.3636883782,
2030,Qtr 1,March,20,21549.3364255421,
2030,Qtr 1,March,21,21558.349986225,
2030,Qtr 1,March,22,21565.79367618579,
2030,Qtr 1,March,23,21572.99442279303,
2030,Qtr 1,March,24,21579.43803317023,
2030,Qtr 1,March,25,21584.18504964156,
2030,Qtr 1,March,26,21592.75158769135,
2030,Qtr 1,March,27,21599.02638647224,
2030,Qtr 1,March,28,21607.46979990295,
2030,Qtr 1,March,29,21614.47701362258,
2030,Qtr 1,March,30,21621.37654354127,
2030,Qtr 1,March,31,21627.65149444664,
2030,Qtr 2,April,1,21632.35554750718,
2030,Qtr 2,April,2,21640.99405712218,
2030,Qtr 2,April,3,21647.44147859081,
2030,Qtr 2,April,4,21656.14084255133,
2030,Qtr 2,April,5,21663.46754621364,
2030,Qtr 2,April,6,21670.72849919559,
2030,Qtr 2,April,7,21677.38408235472,
2030,Qtr 2,April,8,21682.46486686009,
2030,Qtr 2,April,9,21691.45345148211,
2030,Qtr 2,April,10,21698.20261690592,
2030,Qtr 2,April,11,21707.13549083848,
2030,Qtr 2,April,12,21714.60997290653,
2030,Qtr 2,April,13,21721.91843791434,
2030,Qtr 2,April,14,21728.51015897296,
2030,Qtr 2,April,15,21733.40838373066,
2030,Qtr 2,April,16,21742.09241095093,
2030,Qtr 2,April,17,21748.41585911168,
2030,Qtr 2,April,18,21756.80681747468,
2030,Qtr 2,April,19,21763.63212920443,
2030,Qtr 2,April,20,21770.19682956888,
2030,Qtr 2,April,21,21775.96618893807,
2030,Qtr 2,April,22,21779.98230550289,
2030,Qtr 2,April,23,21787.745609785,
2030,Qtr 2,April,24,21793.13249011582,
2030,Qtr 2,April,25,21800.59474918741,
2030,Qtr 2,April,26,21806.52316246156,
2030,Qtr 2,April,27,21812.24618358749,
2030,Qtr 2,April,28,21817.25126890384,
2030,Qtr 2,April,29,21820.60078787299,
2030,Qtr 2,April,30,21827.81290234569,
2030,Qtr 2,May,1,21832.77864293474,
2030,Qtr 2,May,2,21839.96090939466,
2030,Qtr 2,May,3,21845.75767977464,
2030,Qtr 2,May,4,21851.50048423808,
2030,Qtr 2,May,5,21856.67562280369,
2030,Qtr 2,May,6,21860.34009725187,
2030,Qtr 2,May,7,21868.00263960189,
2030,Qtr 2,May,8,21873.54106106923,
2030,Qtr 2,May,9,21881.40164028265,
2030,Qtr 2,May,10,21887.96282390395,
2030,Qtr 2,May,11,21894.53428076016,
2030,Qtr 2,May,12,21900.57877124258,
2030,Qtr 2,May,13,21905.12878252379,
2030,Qtr 2,May,14,21913.66829070593,
2030,Qtr 2,May,15,21920.05085155649,
2030,Qtr 2,May,16,21928.69971606898,
2030,Qtr 2,May,17,21935.97222183897,
2030,Qtr 2,May,18,21943.15948027205,
2030,Qtr 2,May,19,21949.70880198243,
2030,Qtr 2,May,20,21954.64079382416,
2030,Qtr 2,May,21,21963.43147436534,
2030,Qtr 2,May,22,21969.93059840426,
