Year,Quarter,Month,Day,Daymother - FBProphet,Daymother - SS Targets,Sum of Daymother
,,,,,4941723,77975790.3395054
2027,Qtr 4,November,27,121013.0602688116,161664,122224.3725805991
2027,Qtr 4,November,28,121036.8199325997,162091,122248.3902521224
2027,Qtr 4,November,29,121061.9596831186,162343,122274.635890774
2027,Qtr 4,November,30,121118.610931106,162409,122331.6483507388
2027,Qtr 4,December,1,121154.5925227891,164105,122368.3584363648
2027,Qtr 4,December,2,121187.2926029869,164185,122401.8415594083
2027,Qtr 4,December,3,121220.9347121643,164607,122435.6634947681
2027,Qtr 4,December,4,121247.7120625792,164790,122463.078134624
2027,Qtr 4,December,5,121264.8951973646,164866,122480.3160853898
2027,Qtr 4,December,6,121284.1560944351,164872,122500.4954162287
2027,Qtr 4,December,7,121335.7371374394,164946,122552.2697380233
2027,Qtr 4,December,8,121367.5559510966,164965,122584.6718986964
2027,Qtr 4,December,9,121397.0852303366,165210,122614.8645356283
2027,Qtr 4,December,10,121428.6171416322,165381,122646.4840814824
2027,Qtr 4,December,11,121454.3962802769,166095,122672.8371630983
2027,Qtr 4,December,12,121471.7264157813,166154,122690.1882668283
2027,Qtr 4,December,13,121492.2941046736,166382,122711.6699965801
2027,Qtr 4,December,14,121546.3375990455,166481,122765.9311091951
2027,Qtr 4,December,15,121581.7520429768,166771,122801.9806069793
2027,Qtr 4,December,16,121615.9700700323,166837,122836.939110575
2027,Qtr 4,December,17,121653.2273535482,166941,122874.3840800787
2027,Qtr 4,December,18,121685.6970572299,167187,122907.5477857294
2027,Qtr 4,December,19,121710.598373564,167277,122932.6068544841
2027,Qtr 4,December,20,121739.5221775873,167287,122962.5946643912
2027,Qtr 4,December,21,121802.6021670631,167360,123026.0517113363
2027,Qtr 4,December,22,121847.622420035,167821,123071.872163996
2027,Qtr 4,December,23,121891.9004196779,167905,123117.0577641013
2027,Qtr 4,December,24,121939.5550345638,167916,123165.0655735957
2027,Qtr 4,December,25,121982.6433397137,168556,123209.0084053116
2027,Qtr 4,December,26,122018.2714069547,168619,123244.9467021794
2027,Qtr 4,December,27,122057.9220378834,168735,123285.8030806131
2027,Qtr 4,December,28,122131.6277624332,168833,123360.0146129209
2027,Qtr 4,December,29,122187.0799933682,169088,123416.3810226366
2027,Qtr 4,December,30,122241.5133543872,169183,123471.8199167695
2027,Qtr 4,December,31,122298.9746468661,169381,123529.7155330243
2028,Qtr 1,January,1,122351.4603271285,169474,123583.1198251383
2028,Qtr 1,January,2,122396.0276190647,169494,123628.0446480749
2028,Qtr 1,January,3,122444.1222413688,169524,123677.3762655278
2028,Qtr 1,January,4,122525.7510876323,169642,123759.5272710392
2028,Qtr 1,January,5,122588.5907734749,169730,123823.2841220378
2028,Qtr 1,January,6,122649.8710999567,169967,123885.5614441903
2028,Qtr 1,January,7,122713.6429364607,169991,123949.7496243467
2028,Qtr 1,January,8,122771.9144383972,170258,124008.9145609077
2028,Qtr 1,January,9,122821.7607718823,170298,124059.0883830181
2028,Qtr 1,January,10,122874.6503743569,170331,124113.1824130787
2028,Qtr 1,January,11,122960.6161398657,170361,124199.6375166774
2028,Qtr 1,January,12,123027.3624928926,170559,124267.2700911628
2028,Qtr 1,January,13,123092.1474474409,170877,124333.0248997291
2028,Qtr 1,January,14,123159.0491982835,171444,124400.3213148433
2028,Qtr 1,January,15,123220.1011985078,171571,124462.2518801517
2028,Qtr 1,January,16,123272.4009281973,171579,124514.8720361818
2028,Qtr 1,January,17,123327.4354089167,171821,124571.1123109196
2028,Qtr 1,January,18,123415.2518707732,171939,124659.428137935
2028,Qtr 1,January,19,123483.5645459194,172067,124728.645563398
2028,Qtr 1,January,20,123549.6366869018,172259,124795.7140503594
2028,Qtr 1,January,21,123617.5473503508,172451,124864.0529371216
2028,Qtr 1,January,22,123679.3268858863,173474,124926.7504436907
2028,Qtr 1,January,23,123732.0663136077,173552,124979.854048951
2028,Qtr 1,January,24,123787.2436169481,173828,125036.2835103012
2028,Qtr 1,January,25,123874.8953243513,173844,125124.481653443
2028,Qtr 1,January,26,123942.7243160645,173962,125193.2611542725
2028,Qtr 1,January,27,124007.9829138941,174473,125259.5584787674
2028,Qtr 1,January,28,124074.7407522474,174505,125326.7814935588
2028,Qtr 1,January,29,124135.021327937,174644,125388.0095968351
2028,Qtr 1,January,30,124185.9123709023,174648,125439.2851491331
2028,Qtr 1,January,31,124238.8930239301,174750,125493.5274353126
2028,Qtr 1,February,1,124324.0061699155,174889,125579.1842489243
2028,Qtr 1,February,2,124388.9668129445,174900,125645.0792895627
2028,Qtr 1,February,3,124451.0455469036,175073,125708.1665138666
2028,Qtr 1,February,4,124514.3365924318,175197,125771.8779345476
2028,Qtr 1,February,5,124570.894289388,176346,125829.3237062845
2028,Qtr 1,February,6,124617.8431841978,176803,125876.5832750622
2028,Qtr 1,February,7,124666.7047049758,176974,125926.6188271875
2028,Qtr 1,February,8,124747.568775232,176982,126007.9261418811
2028,Qtr 1,February,9,124808.2012917508,177067,126069.3810580571
2028,Qtr 1,February,10,124865.9265261001,177074,126127.9927226678
2028,Qtr 1,February,11,124924.8939619503,177253,126187.2501475497
2028,Qtr 1,February,12,124977.213491361,177777,126240.3209509646
2028,Qtr 1,February,13,125020.0641488645,178199,126283.3411013955
2028,Qtr 1,February,14,125065.0194179436,178413,126329.3269431297
2028,Qtr 1,February,15,125142.2175033163,178467,126406.8246517826
2028,Qtr 1,February,16,125199.4675368,178496,126464.7553741896
2028,Qtr 1,February,17,125254.1308166195,178634,126520.1672620312
2028,Qtr 1,February,18,125310.3866297056,178764,126576.5809649676
2028,Qtr 1,February,19,125360.3666132804,179065,126627.1874939458
2028,Qtr 1,February,20,125401.2628624166,179498,126668.1373012388
2028,Qtr 1,February,21,125444.6528398575,179876,126712.4518793727
2028,Qtr 1,February,22,125520.6694963338,180187,126788.6730426125
2028,Qtr 1,February,23,125577.1075766224,180509,126845.7081533455
2028,Qtr 1,February,24,125631.3052110725,180530,126900.5825027721
2028,Qtr 1,February,25,125687.41033438,180545,126956.7854038279
2028,Qtr 1,February,26,125737.5158727133,180627,127007.4688914793
2028,Qtr 1,February,27,125778.7688837143,180677,127048.7378542131
2028,Qtr 1,February,28,125822.6966771673,180688,127093.5628696026
2028,Qtr 1,February,29,125899.3782906145,180835,127170.4308726905
2028,Qtr 1,March,1,125956.5522567461,181763,127228.1918799935
2028,Qtr 1,March,2,126011.4997205856,181908,127283.8129355999
2028,Qtr 1,March,3,126068.3124044995,182113,127340.7257922289
2028,Qtr 1,March,4,126119.0293176745,182564,127392.0271765992
2028,Qtr 1,March,5,126160.7473507424,183175,127433.7704177637
2028,Qtr 1,March,6,126204.9487414606,,
2028,Qtr 1,March,7,126281.6737470466,183395,127555.8018061171
2028,Qtr 1,March,8,126338.629425703,183591,127613.3542077154
2028,Qtr 1,March,9,126393.0735564679,184038,127668.4795239724
2028,Qtr 1,March,10,126449.0831728224,,
2028,Qtr 1,March,11,126498.6915910484,184180,127774.7878443276
2028,Qtr 1,March,12,126538.9990658012,184239,127815.1173923551
2028,Qtr 1,March,13,126581.500058232,184412,127858.5186701804
2028,Qtr 1,March,14,126656.2554593666,184528,127933.4590777249
2028,Qtr 1,March,15,126711.0006858061,184745,127988.7844197965
