Year,Quarter,Month,Day,ECD Centre - FBProphet,ECD Centre - SS Targets
2023,Qtr 1,February,1,9752.988092276659,8906
2023,Qtr 1,February,2,9777.867765590723,8945
2023,Qtr 1,February,3,9800.807704638635,8957
2023,Qtr 1,February,4,9822.615323207727,8959
2023,Qtr 1,February,5,9843.925681590199,8998
2023,Qtr 1,February,6,9857.680221859931,9011
2023,Qtr 1,February,7,9881.369505526069,9024
2023,Qtr 1,February,8,9901.014924983172,9037
2023,Qtr 1,February,9,9924.3524610331,9048
2023,Qtr 1,February,10,9945.563768986452,9067
2023,Qtr 1,February,11,9965.48321539965,9077
2023,Qtr 1,February,12,9984.7766554729,9080
2023,Qtr 1,February,13,9996.419285119746,9132
2023,Qtr 1,February,14,10017.9374055616,9190
2023,Qtr 1,February,15,10035.38910208699,9195
2023,Qtr 1,February,16,10056.54694116573,9203
2023,Qtr 1,February,17,10075.62800106063,9205
2023,Qtr 1,February,18,10093.49989035434,9206
2023,Qtr 1,February,19,10110.85857552607,9243
2023,Qtr 1,February,20,10120.70538050606,9264
2023,Qtr 1,February,21,10140.5880219166,9289
2023,Qtr 1,February,22,10156.58070366031,9311
2023,Qtr 1,February,23,10176.46639257448,9353
2023,Qtr 1,February,24,10194.46660281337,9356
2023,Qtr 1,February,25,10211.44735052082,9394
2023,Qtr 1,February,26,10228.09710149348,9395
2023,Qtr 1,February,27,10237.40407071899,9398
2023,Qtr 1,February,28,10256.89772797801,9428
2023,Qtr 1,March,1,10272.62951847712,9442
2023,Qtr 1,March,2,10292.35590082103,9449
2023,Qtr 1,March,3,10310.26900645465,9467
2023,Qtr 1,March,4,10327.20355520831,9474
2023,Qtr 1,March,5,10343.81582014042,9496
2023,Qtr 1,March,6,10353.06196937816,9503
2023,Qtr 1,March,7,10372.44060723036,9506
2023,Qtr 1,March,8,10387.97449186359,9531
2023,Qtr 1,March,9,10407.39450136932,9537
2023,Qtr 1,March,10,10424.8711239932,9581
2023,Qtr 1,March,11,10441.22208177398,9590
2023,Qtr 1,March,12,10457.09185914475,9635
2023,Qtr 1,March,13,10465.43044694774,9660
2023,Qtr 1,March,14,10483.73611180173,9671
2023,Qtr 1,March,15,10498.03716106137,9680
2023,Qtr 1,March,16,10516.07577363878,9681
2023,Qtr 1,March,17,10532.0391764399,9691
2023,Qtr 1,March,18,10546.76678506231,9694
2023,Qtr 1,March,19,10560.92909483695,9695
2023,Qtr 1,March,20,10567.50565188771,9698
2023,Qtr 1,March,21,10584.02693748052,9721
2023,Qtr 1,March,22,10596.55516264063,9736
2023,Qtr 1,March,23,10612.86707264642,9737
2023,Qtr 1,March,24,10627.18407220456,9749
2023,Qtr 1,March,25,10640.37832178328,9751
2023,Qtr 1,March,26,10653.15062283326,9751
2023,Qtr 1,March,27,10658.50745208159,9778
2023,Qtr 1,March,28,10674.00200662506,9799
2023,Qtr 1,March,29,10685.71428234189,9811
2023,Qtr 1,March,30,10701.43330708508,9818
2023,Qtr 1,March,31,10715.38685697348,9868
2023,Qtr 2,April,1,10728.4473188933,9881
2023,Qtr 2,April,2,10741.30952432109,9881
2023,Qtr 2,April,3,10746.96791655132,9883
2023,Qtr 2,April,4,10762.95790941371,9887
2023,Qtr 2,April,5,10775.33645092139,9914
2023,Qtr 2,April,6,10791.86489907169,9937
2023,Qtr 2,April,7,10806.73951913288,9954
2023,Qtr 2,April,8,10820.79824237624,9956
2023,Qtr 2,April,9,10834.6994847304,9981
2023,Qtr 2,April,10,10841.40035812819,10012
2023,Qtr 2,April,11,10858.39910151527,10014
2023,Qtr 2,April,12,10871.71671297799,10026
2023,Qtr 2,April,13,10889.08085832161,10031
2023,Qtr 2,April,14,10904.65733459091,10049
2023,Qtr 2,April,15,10919.2576996294,10050
2023,Qtr 2,April,16,10933.5188401371,10058
2023,Qtr 2,April,17,10940.38178860906,10060
2023,Qtr 2,April,18,10957.33459804115,10086
2023,Qtr 2,April,19,10970.39424262929,10136
2023,Qtr 2,April,20,10987.29061181397,10165
2023,Qtr 2,April,21,11002.19787368042,10184
2023,Qtr 2,April,22,11015.94182190381,10186
2023,Qtr 2,April,23,11029.17898728055,10205
2023,Qtr 2,April,24,11034.8748380439,10222
2023,Qtr 2,April,25,11050.54589648991,10230
2023,Qtr 2,April,26,11062.24076304759,10232
2023,Qtr 2,April,27,11077.7231416371,10236
2023,Qtr 2,April,28,11091.20217160786,10244
2023,Qtr 2,April,29,11103.5387116408,10245
2023,Qtr 2,April,30,11115.42338882608,10256
2023,Qtr 2,May,1,11119.85376929373,10269
2023,Qtr 2,May,2,11134.37550914235,10279
2023,Qtr 2,May,3,11145.06250611643,10305
2023,Qtr 2,May,4,11159.69917240558,10352
2023,Qtr 2,May,5,11172.51015679427,10359
2023,Qtr 2,May,6,11184.36618019336,10404
2023,Qtr 2,May,7,11195.96181155331,10406
2023,Qtr 2,May,8,11200.29254903782,10430
2023,Qtr 2,May,9,11214.8960681532,10439
2023,Qtr 2,May,10,11225.83265457892,10457
2023,Qtr 2,May,11,11240.86793378078,10464
2023,Qtr 2,May,12,11254.20321199218,10465
2023,Qtr 2,May,13,11266.68207399745,10498
2023,Qtr 2,May,14,11278.96904171047,10509
2023,Qtr 2,May,15,11284.02763169269,10524
2023,Qtr 2,May,16,11299.36264363483,10534
2023,Qtr 2,May,17,11311.00166582553,10574
2023,Qtr 2,May,18,11326.67887686017,10625
2023,Qtr 2,May,19,11340.56642522733,10637
2023,Qtr 2,May,20,11353.48200012616,10704
2023,Qtr 2,May,21,11366.06836726366,10712
2023,Qtr 2,May,22,11371.27218028293,10714
2023,Qtr 2,May,23,11386.58687594075,10727
2023,Qtr 2,May,24,11398.03461947167,10755
2023,Qtr 2,May,25,11413.35036473106,10760
2023,Qtr 2,May,26,11426.71330147951,10781
2023,Qtr 2,May,27,11438.95429957579,10791
2023,Qtr 2,May,28,11450.73512606305,10798
2023,Qtr 2,May,29,11455.02675381905,10799
2023,Qtr 2,May,30,11469.35158348025,10818
2023,Qtr 2,May,31,11479.76456386447,10831
2023,Qtr 2,June,1,11494.03629893355,10847
2023,Qtr 2,June,2,11506.38344109686,10861
2023,Qtr 2,June,3,11517.67501125593,10931
2023,Qtr 2,June,4,11528.61045451051,10976
2023,Qtr 2,June,5,11532.19678447186,10982
2023,Qtr 2,June,6,11545.98967250081,10983
2023,Qtr 2,June,7,11556.07350101384,10983
2023,Qtr 2,June,8,11570.24350112508,11027
2023,Qtr 2,June,9,11582.73530399941,11028
2023,Qtr 2,June,10,11594.43057235613,11051
2023,Qtr 2,June,11,11606.0345427638,11056
2023,Qtr 2,June,12,11610.55284841291,11065
2023,Qtr 2,June,13,11625.53248993077,11132
2023,Qtr 2,June,14,11637.04197877702,11145
2023,Qtr 2,June,15,11652.85377284525,11175
2023,Qtr 2,June,16,11667.17432695548,11182
2023,Qtr 2,June,17,11680.85041210509,11187
2023,Qtr 2,June,18,11694.54751600386,11193
2023,Qtr 2,June,19,11701.22767142602,11209
2023,Qtr 2,June,20,11718.39155239879,11211
2023,Qtr 2,June,21,11732.05983161327,11223
2023,Qtr 2,June,22,11749.95688480979,11243
2023,Qtr 2,June,23,11766.24212919869,11272
2023,Qtr 2,June,24,11781.71761343385,11273
2023,Qtr 2,June,25,11797.00763563491,11311
2023,Qtr 2,June,26,11805.03770132342,11324
2023,Qtr 2,June,27,11823.27762898975,11338
2023,Qtr 2,June,28,11837.72376767758,11384
2023,Qtr 2,June,29,11856.0833874847,11400
2023,Qtr 2,June,30,11872.50651006097,11489
2023,Qtr 3,July,1,11887.79378209634,11538
2023,Qtr 3,July,2,11902.57615965782,11542
2023,Qtr 3,July,3,11909.79371274647,11547
2023,Qtr 3,July,4,11926.93836152497,11577
2023,Qtr 3,July,5,11940.03551846273,11585
2023,Qtr 3,July,6,11956.82771301069,11590
2023,Qtr 3,July,7,11971.50548700679,11629
2023,Qtr 3,July,8,11984.91418973273,11691
2023,Qtr 3,July,9,11997.73247047403,11739
2023,Qtr 3,July,10,12002.9498111569,11741
2023,Qtr 3,July,11,12018.10794597268,11759
2023,Qtr 3,July,12,12029.2811789407,11807
2023,Qtr 3,July,13,12044.25871291629,11818
2023,Qtr 3,July,14,12057.27431427722,11832
2023,Qtr 3,July,15,12069.21197634491,11843
2023,Qtr 3,July,16,12080.78341066088,11888
2023,Qtr 3,July,17,12085.00473619883,11900
2023,Qtr 3,July,18,12099.43723638899,11902
2023,Qtr 3,July,19,12110.16721268059,11953
2023,Qtr 3,July,20,12124.98806023592,11995
2023,Qtr 3,July,21,12138.12989605323,12052
2023,Qtr 3,July,22,12150.46540246058,12092
2023,Qtr 3,July,23,12162.68770882702,12095
2023,Qtr 3,July,24,12167.78766933806,12166
2023,Qtr 3,July,25,12183.29538889151,12219
2023,Qtr 3,July,26,12195.26100296104,12234
2023,Qtr 3,July,27,12211.43780976618,12252
2023,Qtr 3,July,28,12226.01305421373,12308
2023,Qtr 3,July,29,12239.81499304986,12310
2023,Qtr 3,July,30,12253.49202887265,12365
2023,Qtr 3,July,31,12259.99123498855,12380
2023,Qtr 3,August,1,12276.8010876778,12438
2023,Qtr 3,August,2,12289.93337762608,12453
2023,Qtr 3,August,3,12307.10736715243,12482
2023,Qtr 3,August,4,12322.48146428213,12515
2023,Qtr 3,August,5,12336.86101878751,12527
2023,Qtr 3,August,6,12350.8780083196,12594
2023,Qtr 3,August,7,12357.46992241805,12606
2023,Qtr 3,August,8,12374.12265248599,12616
2023,Qtr 3,August,9,12386.85235694389,12621
2023,Qtr 3,August,10,12403.38937162324,12626
2023,Qtr 3,August,11,12417.90944572165,12628
2023,Qtr 3,August,12,12431.24092325105,12631
2023,Qtr 3,August,13,12444.04365797775,12639
2023,Qtr 3,August,14,12449.28699397217,12721
2023,Qtr 3,August,15,12464.49164789471,12738
2023,Qtr 3,August,16,12475.71049313094,12753
2023,Qtr 3,August,17,12490.7113486657,12788
2023,Qtr 3,August,18,12503.70708678967,12991
2023,Qtr 3,August,19,12515.56171327909,13023
2023,Qtr 3,August,20,12526.96824069,13024
2023,Qtr 3,August,21,12530.9257174964,13072
2023,Qtr 3,August,22,12544.98027687566,13112
2023,Qtr 3,August,23,12555.20522918774,13140
2023,Qtr 3,August,24,12569.38332053081,13144
2023,Qtr 3,August,25,12581.73648596009,13149
2023,Qtr 3,August,26,12593.131760094,13177
2023,Qtr 3,August,27,12604.25916917937,13204
2023,Qtr 3,August,28,12608.10896504489,13267
2023,Qtr 3,August,29,12622.2130568161,13326
2023,Qtr 3,August,30,12632.62565114056,13345
2023,Qtr 3,August,31,12647.10620507069,13389
2023,Qtr 3,September,1,12659.84999758895,13439
2023,Qtr 3,September,2,12671.69495623703,13461
2023,Qtr 3,September,3,12683.30053380714,13466
2023,Qtr 3,September,4,12687.6259644581,13476
2023,Qtr 3,September,5,12702.17272306053,13506
2023,Qtr 3,September,6,12712.96616643014,13525
2023,Qtr 3,September,7,12727.73942946378,13630
2023,Qtr 3,September,8,12740.66485293669,13650
2023,Qtr 3,September,9,12752.56155298798,13670
2023,Qtr 3,September,10,12764.07490441499,13675
2023,Qtr 3,September,11,12768.15524858731,13720
2023,Qtr 3,September,12,12782.30063607973,13722
2023,Qtr 3,September,13,12792.53857423854,
2023,Qtr 3,September,14,12806.60984976089,13830
2023,Qtr 3,September,15,12818.69970570686,13865
2023,Qtr 3,September,16,12829.6449911406,13882
2023,Qtr 3,September,17,12840.11306894479,13884
2023,Qtr 3,September,18,12843.07981088262,13886
2023,Qtr 3,September,19,12856.07151254832,13928
2023,Qtr 3,September,20,12865.1457245463,14079
2023,Qtr 3,September,21,12878.07409888768,14098
2023,Qtr 3,September,22,12889.07256082647,14151
2023,Qtr 3,September,23,12899.00745608201,14158
2023,Qtr 3,September,24,12908.57349071171,14181
2023,Qtr 3,September,25,12910.77082342147,14224
2023,Qtr 3,September,26,12923.14617171,14271
2023,Qtr 3,September,27,12931.77295409647,14275
2023,Qtr 3,September,28,12944.43358967553,14354
2023,Qtr 3,September,29,12955.34928312665,14360
2023,Qtr 3,September,30,12965.38595811451,14370
2023,Qtr 4,October,1,12975.23216400063,14379
2023,Qtr 4,October,2,12977.87631771952,14471
2023,Qtr 4,October,3,12990.84813860712,14473
2023,Qtr 4,October,4,13000.19928923058,14482
2023,Qtr 4,October,5,13013.68632893029,14484
2023,Qtr 4,October,6,13025.50128875398,14486
2023,Qtr 4,October,7,13036.4785069302,14494
2023,Qtr 4,October,8,13047.27352237515,14519
2023,Qtr 4,October,9,13050.84135784374,14523
2023,Qtr 4,October,10,13064.67901836185,14526
2023,Qtr 4,October,11,13074.80718490357,14573
2023,Qtr 4,October,12,13088.95417700746,14588
2023,Qtr 4,October,13,13101.28746107492,14589
2023,Qtr 4,October,14,13112.62131362074,14644
2023,Qtr 4,October,15,13123.59641007865,14765
2023,Qtr 4,October,16,13127.15864770963,14886
2023,Qtr 4,October,17,13140.80200974245,14895
2023,Qtr 4,October,18,13150.55043736009,14911
2023,Qtr 4,October,19,13164.14177547676,14932
2023,Qtr 4,October,20,13175.75906718314,14933
2023,Qtr 4,October,21,13186.23781025388,15019
2023,Qtr 4,October,22,13196.24495636202,15037
2023,Qtr 4,October,23,13198.75697725568,15105
2023,Qtr 4,October,24,13211.30182598118,15215
2023,Qtr 4,October,25,13219.93978538345,15219
2023,Qtr 4,October,26,13232.44629938625,15240
2023,Qtr 4,October,27,13243.04209457892,15269
2023,Qtr 4,October,28,13252.59924029956,15281
2023,Qtr 4,October,29,13261.8189637839,15323
2023,Qtr 4,October,30,13263.708580632,15342
2023,Qtr 4,October,31,13275.82240367654,15342
2023,Qtr 4,November,1,13284.24165543976,15343
2023,Qtr 4,November,2,13296.75650959908,15346
2023,Qtr 4,November,3,13307.59559495427,15399
2023,Qtr 4,November,4,13317.63163129571,15443
2023,Qtr 4,November,5,13327.55902952913,15464
2023,Qtr 4,November,6,13330.37082614922,15511
2023,Qtr 4,November,7,13343.59981870012,15526
2023,Qtr 4,November,8,13353.29892450591,15554
2023,Qtr 4,November,9,13367.2238787564,15558
2023,Qtr 4,November,10,13379.56358987909,15600
2023,Qtr 4,November,11,13391.14680020252,15647
2023,Qtr 4,November,12,13402.62085760019,15657
2023,Qtr 4,November,13,13406.92993699214,15677
2023,Qtr 4,November,14,13421.55754343118,15679
2023,Qtr 4,November,15,13432.50828142276,15751
2023,Qtr 4,November,16,13447.49196725813,15811
2023,Qtr 4,November,17,13460.65536242527,15825
2023,Qtr 4,November,18,13472.79013680927,15839
2023,Qtr 4,November,19,13484.51282977162,
2023,Qtr 4,November,20,13488.74411316533,15852
2023,Qtr 4,November,21,13502.9521569774,15865
2023,Qtr 4,November,22,13513.13505590758,15900
2023,Qtr 4,November,23,13527.00537279283,15925
2023,Qtr 4,November,24,13538.7220621716,15952
2023,Qtr 4,November,25,13549.09837448255,16056
2023,Qtr 4,November,26,13558.78150759856,16072
2023,Qtr 4,November,27,13560.731315271,16073
2023,Qtr 4,November,28,13572.46288548789,16078
2023,Qtr 4,November,29,13580.02796585129,16088
2023,Qtr 4,November,30,13591.1983166743,16102
2023,Qtr 4,December,1,13600.19628521373,16126
2023,Qtr 4,December,2,13607.90123617079,16136
2023,Qtr 4,December,3,13615.02764336987,16137
2023,Qtr 4,December,4,13614.60219292378,16200
2023,Qtr 4,December,5,13624.20475302448,16201
2023,Qtr 4,December,6,13629.94822984023,16266
2023,Qtr 4,December,7,13639.66043166288,16275
2023,Qtr 4,December,8,13647.61327408657,16294
2023,Qtr 4,December,9,13654.72799754484,16316
2023,Qtr 4,December,10,13661.75223414101,16364
2023,Qtr 4,December,11,13661.73630104681,16392
2023,Qtr 4,December,12,13672.27359677378,16427
2023,Qtr 4,December,13,13679.48013458112,16447
2023,Qtr 4,December,14,13691.17634316057,16482
2023,Qtr 4,December,15,13701.61646837816,
2023,Qtr 4,December,16,13711.6942413856,16502
2023,Qtr 4,December,17,13722.1206371873,16556
2023,Qtr 4,December,18,13725.90108162798,16599
2023,Qtr 4,December,19,13740.57695788593,16604
2023,Qtr 4,December,20,13752.20641632098,16610
2023,Qtr 4,December,21,13768.54758307169,16645
2023,Qtr 4,December,22,13783.78946307913,16645
2023,Qtr 4,December,23,13798.75916246446,16688
2023,Qtr 4,December,24,13814.10121280565,16707
2023,Qtr 4,December,25,13822.75631374296,
2023,Qtr 4,December,26,13842.20430461985,16725
2023,Qtr 4,December,27,13858.44633090483,16737
2023,Qtr 4,December,28,13879.1892660044,16761
2023,Qtr 4,December,29,13898.57765362902,16761
2023,Qtr 4,December,30,13917.401770213,
2023,Qtr 4,December,31,13936.27757027223,16848
2024,Qtr 1,January,1,13948.12581773668,16870
2024,Qtr 1,January,2,13970.41520717016,16878
2024,Qtr 1,January,3,13989.14444055987,16879
2024,Qtr 1,January,4,14012.02632690084,16886
2024,Qtr 1,January,5,14033.21918278412,16898
2024,Qtr 1,January,6,14053.53415254121,16906
2024,Qtr 1,January,7,14073.6142352884,16967
2024,Qtr 1,January,8,14086.41235103144,17047
2024,Qtr 1,January,9,14109.43328265277,17106
2024,Qtr 1,January,10,14128.71449518596,17179
2024,Qtr 1,January,11,14152.00893708314,17182
2024,Qtr 1,January,12,14173.51513983296,17200
2024,Qtr 1,January,13,14194.08327219082,17218
2024,Qtr 1,January,14,14214.39297255337,17249
2024,Qtr 1,January,15,14227.4303252732,17250
2024,Qtr 1,January,16,14250.72884786819,17307
2024,Qtr 1,January,17,14270.34951632016,17319
2024,Qtr 1,January,18,14294.06295390847,17325
2024,Qtr 1,January,19,14316.07911506921,17337
2024,Qtr 1,January,20,14337.25312968314,17374
2024,Qtr 1,January,21,14358.26313426312,17440
2024,Qtr 1,January,22,14372.08745254825,17497
2024,Qtr 1,January,23,14396.24598309909,17547
2024,Qtr 1,January,24,14416.78080599113,17584
2024,Qtr 1,January,25,14441.43911371865,17589
2024,Qtr 1,January,26,14464.40377287827,17592
2024,Qtr 1,January,27,14486.50015331038,17618
2024,Qtr 1,January,28,14508.37501952632,17620
2024,Qtr 1,January,29,14522.97481333619,17630
2024,Qtr 1,January,30,14547.78815074957,17639
2024,Qtr 1,January,31,14568.8275108328,17703
2024,Qtr 1,February,1,14593.8131883592,17711
2024,Qtr 1,February,2,14616.90478567282,17741
2024,Qtr 1,February,3,14638.90885233847,17759
2024,Qtr 1,February,4,14660.45844317051,17763
2024,Qtr 1,February,5,14674.49190388424,17808
2024,Qtr 1,February,6,14698.49569290366,17813
2024,Qtr 1,February,7,14718.486208002,17838
2024,Qtr 1,February,8,14742.19368637448,17882
2024,Qtr 1,February,9,14763.79345615797,17905
2024,Qtr 1,February,10,14784.11315628397,17922
2024,Qtr 1,February,11,14803.81170900349,17961
2024,Qtr 1,February,12,14815.85737306577,17973
2024,Qtr 1,February,13,14837.76970921547,18002
2024,Qtr 1,February,14,14855.60045349109,18035
2024,Qtr 1,February,15,14877.11639657255,18053
2024,Qtr 1,February,16,14896.52957877416,18098
2024,Qtr 1,February,17,14914.70345011672,18145
2024,Qtr 1,February,18,14932.33081234032,18148
2024,Qtr 1,February,19,14942.41090235272,18154
2024,Qtr 1,February,20,14962.49047832701,18188
2024,Qtr 1,February,21,14978.64393062996,18216
2024,Qtr 1,February,22,14998.6555388741,18252
2024,Qtr 1,February,23,15016.74920339614,18284
2024,Qtr 1,February,24,15033.79431440782,18285
2024,Qtr 1,February,25,15050.48358419391,18321
2024,Qtr 1,February,26,15059.81020482287,18389
2024,Qtr 1,February,27,15079.30918993662,18482
2024,Qtr 1,February,28,15095.03791462734,18512
2024,Qtr 1,February,29,15114.75896125822,18548
2024,Qtr 1,March,1,15132.67058124785,18600
2024,Qtr 1,March,2,15149.61341350053,18618
2024,Qtr 1,March,3,15166.24925870421,18636
2024,Qtr 1,March,4,15175.53924301757,18672
2024,Qtr 1,March,5,15194.98619886157,18769
2024,Qtr 1,March,6,15210.6162450006,18777
2024,Qtr 1,March,7,15230.16264194349,18779
2024,Qtr 1,March,8,15247.79720181704,18798
2024,Qtr 1,March,9,15264.33786442005,18844
2024,Qtr 1,March,10,15280.42821247589,18849
2024,Qtr 1,March,11,15289.01623696056,18855
2024,Qtr 1,March,12,15307.59716182019,18890
2024,Qtr 1,March,13,15322.19529665904,18909
2024,Qtr 1,March,14,15340.54798502944,18925
2024,Qtr 1,March,15,15356.83692453386,18933
2024,Qtr 1,March,16,15371.89547305012,18940
2024,Qtr 1,March,17,15386.38772216145,18983
2024,Qtr 1,March,18,15393.286661952,18989
2024,Qtr 1,March,19,15410.11626458008,19090
2024,Qtr 1,March,20,15422.93247757678,19132
2024,Qtr 1,March,21,15439.50622046115,19172
2024,Qtr 1,March,22,15454.05368965115,19213
2024,Qtr 1,March,23,15467.44261669095,19232
2024,Qtr 1,March,24,15480.37029260174,19252
2024,Qtr 1,March,25,15485.84071429966,
2024,Qtr 1,March,26,15501.40571137628,19313
2024,Qtr 1,March,27,15513.14507324197,19322
2024,Qtr 1,March,28,15528.84879656774,19363
2024,Qtr 1,March,29,15542.74678084809,19373
2024,Qtr 1,March,30,15555.71463575723,19410
2024,Qtr 1,March,31,15568.45142700294,19472
2024,Qtr 2,April,1,15573.9567253434,19514
2024,Qtr 2,April,2,15589.77182034414,19521
2024,Qtr 2,April,3,15601.96011661484,19564
2024,Qtr 2,April,4,15618.28982472407,19578
2024,Qtr 2,April,5,15632.96426162984,19586
2024,Qtr 2,April,6,15646.82840645324,19607
2024,Qtr 2,April,7,15660.54751612784,19634
2024,Qtr 2,April,8,15667.08513975582,19664
2024,Qtr 2,April,9,15683.94536452438,19716
2024,Qtr 2,April,10,15697.15428017173,19735
2024,Qtr 2,April,11,15714.44374234438,19803
2024,Qtr 2,April,12,15729.98271767914,19809
2024,Qtr 2,April,13,15744.58482524515,19897
2024,Qtr 2,April,14,15758.88784943653,19929
2024,Qtr 2,April,15,15765.83253634088,19935
2024,Qtr 2,April,16,15782.90548307423,19985
2024,Qtr 2,April,17,15796.12108785569,20009
2024,Qtr 2,April,18,15813.20562667622,20017
2024,Qtr 2,April,19,15828.32873007332,20073
2024,Qtr 2,April,20,15842.31087077677,20080
2024,Qtr 2,April,21,15855.80263901746,20090
2024,Qtr 2,April,22,15861.763124751,20128
2024,Qtr 2,April,23,15877.70222882644,20144
2024,Qtr 2,April,24,15889.6618883535,20317
2024,Qtr 2,April,25,15905.39930402331,20425
2024,Qtr 2,April,26,15919.11746856038,20440
2024,Qtr 2,April,27,15931.67163573491,20450
2024,Qtr 2,April,28,15943.74753752949,20496
2024,Qtr 2,April,29,15948.33870072876,20508
2024,Qtr 2,April,30,15962.98771723031,20528
2024,Qtr 2,May,1,15973.7664848793,20590
2024,Qtr 2,May,2,15988.45853645978,20606
2024,Qtr 2,May,3,16001.28878332584,20608
2024,Qtr 2,May,4,16013.12933700606,20631
2024,Qtr 2,May,5,16024.67723615466,20712
2024,Qtr 2,May,6,16028.93144516542,20725
2024,Qtr 2,May,7,16043.43398860225,20744
2024,Qtr 2,May,8,16054.25024260276,20759
2024,Qtr 2,May,9,16069.15149959648,20800
2024,Qtr 2,May,10,16082.34512591027,20842
2024,Qtr 2,May,11,16094.68096325831,20845
2024,Qtr 2,May,12,16106.82978408504,20861
2024,Qtr 2,May,13,16111.76114511477,20885
2024,Qtr 2,May,14,16126.98547738821,20924
