Year,Quarter,Month,Day,Playgroup - FBProphet,Playgroup - SS Targets
2019,Qtr 1,March,28,1811.117721898885,
2019,Qtr 1,March,29,1817.573377366717,
2019,Qtr 1,March,31,1808.42179716435,
2019,Qtr 2,April,1,1792.334264065537,
2019,Qtr 2,April,2,1804.622822863443,
2019,Qtr 2,April,3,1803.321100837672,
2019,Qtr 2,April,4,1811.350969903611,
2019,Qtr 2,April,5,1818.719296547012,
2019,Qtr 2,April,6,1815.507060836472,
2019,Qtr 2,April,7,1811.422133217116,
2019,Qtr 2,April,8,1796.092822630541,
2019,Qtr 2,April,9,1808.909624788419,
2019,Qtr 2,April,10,1807.825900398113,
2019,Qtr 2,April,11,1815.692382600235,
2019,Qtr 2,April,12,1822.456106854234,
2019,Qtr 2,April,14,1812.454147547982,
2019,Qtr 2,April,15,1803.371279789605,
2019,Qtr 2,April,16,1821.898649632956,
2019,Qtr 2,April,17,1826.006386781867,
2019,Qtr 2,April,18,1838.578272818699,
2019,Qtr 2,April,20,1849.198463437484,
2019,Qtr 2,April,22,1832.998920940825,
2019,Qtr 2,April,23,1846.394362484541,
2019,Qtr 2,April,24,1845.35219545753,
2019,Qtr 2,April,25,1852.859646727221,
2019,Qtr 2,April,28,1847.717416484711,
2019,Qtr 2,April,29,1829.895612273714,
2019,Qtr 2,April,30,1840.116669565088,
2019,Qtr 2,May,1,1836.515823209215,
2019,Qtr 2,May,2,1842.130710337942,
2019,Qtr 2,May,3,1847.095330173299,
2019,Qtr 2,May,4,1841.62603711302,
2019,Qtr 2,May,5,1835.570940799077,
2019,Qtr 2,May,6,1818.699918955459,
2019,Qtr 2,May,7,1830.542768670107,
2019,Qtr 2,May,8,1829.18632460565,
2019,Qtr 2,May,9,1837.605541101877,
2019,Qtr 2,May,10,1845.859225325068,
2019,Qtr 2,May,11,1844.078143653233,
2019,Qtr 2,May,12,1842.016812734056,
2019,Qtr 2,May,13,1829.346110745098,
2019,Qtr 2,May,14,1845.494158365061,
2019,Qtr 2,May,15,1848.446218108569,
2019,Qtr 2,May,16,1861.078527852695,
2019,Qtr 2,May,17,1873.356675665897,
2019,Qtr 2,May,19,1876.666386615152,
2019,Qtr 2,May,20,1866.985142323241,
2019,Qtr 2,May,21,1885.660995679128,
2019,Qtr 2,May,22,1890.644277163851,
2019,Qtr 2,May,23,1904.791557463277,
2019,Qtr 2,May,25,1920.518659756499,
2019,Qtr 2,May,27,1911.733750652493,
2019,Qtr 2,May,28,1929.569736635515,
2019,Qtr 2,May,29,1933.378162604635,
2019,Qtr 2,May,30,1946.083424108093,
2019,Qtr 2,May,31,1957.719977009588,
2019,Qtr 2,June,1,1958.420092969659,
2019,Qtr 2,June,3,1946.073295375942,
2019,Qtr 2,June,4,1962.244015234751,
2019,Qtr 2,June,5,1964.548741534979,
2019,Qtr 2,June,6,1975.964214717818,
2019,Qtr 2,June,7,1986.566303263466,
2019,Qtr 2,June,9,1985.611090803512,
2019,Qtr 2,June,10,1973.572475898367,
2019,Qtr 2,June,11,1989.886386705531,
2019,Qtr 2,June,12,1992.599620707765,
2019,Qtr 2,June,13,2004.65102754581,
2019,Qtr 2,June,14,2016.067201053633,
2019,Qtr 2,June,16,2017.030737505739,
2019,Qtr 2,June,18,2023.141595553589,
2019,Qtr 2,June,20,2039.05814889736,
2019,Qtr 2,June,21,2050.613107209717,
2019,Qtr 2,June,22,2051.258622443849,
2019,Qtr 2,June,23,2050.67186397632,
2019,Qtr 2,June,24,2038.461353261565,
2019,Qtr 2,June,25,2054.009381544494,
2019,Qtr 2,June,29,2070.553776379744,
2019,Qtr 2,June,30,2065.940715552781,
2019,Qtr 3,July,1,2049.352441180326,
2019,Qtr 3,July,2,2060.24532989381,
2019,Qtr 3,July,3,2056.661131155914,
2019,Qtr 3,July,5,2065.013064599462,
2019,Qtr 3,July,6,2057.197202259913,
2019,Qtr 3,July,8,2027.005836400509,
2019,Qtr 3,July,9,2033.949162930933,
2019,Qtr 3,July,10,2026.894914521875,
2019,Qtr 3,July,11,2028.876245903377,
2019,Qtr 3,July,12,2030.026786760341,
2019,Qtr 3,July,13,2020.566373190091,
2019,Qtr 3,July,14,2010.350042702215,
2019,Qtr 3,July,15,1989.157514276161,
2019,Qtr 3,July,16,1996.530699721301,
2019,Qtr 3,July,17,1990.570099598546,
2019,Qtr 3,July,18,1994.265108845862,
2019,Qtr 3,July,21,1983.922771568494,
2019,Qtr 3,July,22,1966.179967264052,
2019,Qtr 3,July,23,1977.192666688459,
2019,Qtr 3,July,24,1974.949842672599,
2019,Qtr 3,July,25,1982.327893384902,
2019,Qtr 3,July,26,1989.288900297961,
2019,Qtr 3,July,28,1981.743928714149,
2019,Qtr 3,July,29,1966.501378907279,
2019,Qtr 3,July,30,1979.50661407228,
2019,Qtr 3,July,31,1978.692979220738,
2019,Qtr 3,August,1,1986.899607527887,
2019,Qtr 3,August,2,1994.071077217861,
2019,Qtr 3,August,3,1990.248889564989,
2019,Qtr 3,August,4,1985.125984303173,
2019,Qtr 3,August,5,1968.341350449157,
2019,Qtr 3,August,6,1979.322124356244,
2019,Qtr 3,August,7,1976.083887451775,
2019,Qtr 3,August,8,1981.564065817612,
2019,Qtr 3,August,10,1979.012698674518,
2019,Qtr 3,August,11,1970.967562442376,
2019,Qtr 3,August,12,1951.455904556602,
2019,Qtr 3,August,13,1960.03807692747,
2019,Qtr 3,August,14,1954.859024103801,
2019,Qtr 3,August,15,1958.977936086997,
2019,Qtr 3,August,16,1962.561768769598,
2019,Qtr 3,August,17,1955.870410720658,
2019,Qtr 3,August,18,1948.804885710944,
2019,Qtr 3,August,19,1931.195823794669,
2019,Qtr 3,August,20,1942.63976439274,
2019,Qtr 3,August,21,1941.294167457188,
2019,Qtr 3,August,22,1950.206185881183,
2019,Qtr 3,August,23,1959.50594963396,
2019,Qtr 3,August,26,1950.098004867619,
2019,Qtr 3,August,27,1970.113320222507,
2019,Qtr 3,August,28,1977.742641317032,
2019,Qtr 3,August,29,1995.878152472197,
2019,Qtr 3,August,30,2014.485250490921,
2019,Qtr 3,September,1,2032.843662178014,
2019,Qtr 3,September,2,2031.794717397893,
2019,Qtr 3,September,3,2059.75389118707,
2019,Qtr 3,September,4,2074.584797207493,
2019,Qtr 3,September,5,2099.041931734091,
2019,Qtr 3,September,9,2149.375425477645,
2019,Qtr 3,September,10,2177.907322769383,
2019,Qtr 3,September,11,2192.06241667696,
2019,Qtr 3,September,12,2214.62357203413,
2019,Qtr 3,September,13,2235.49055606631,
2019,Qtr 3,September,14,2244.67102639152,
2019,Qtr 3,September,16,2246.604723578488,
2019,Qtr 3,September,17,2268.402907723548,
2019,Qtr 3,September,18,2275.244212722889,
2019,Qtr 3,September,19,2290.070819693148,
2019,Qtr 3,September,20,2302.947236126782,
2019,Qtr 3,September,21,2304.047247643804,
2019,Qtr 3,September,23,2290.197815037257,
2019,Qtr 3,September,24,2304.597072688712,
2019,Qtr 3,September,25,2304.550028356062,
2019,Qtr 3,September,26,2313.115597684955,
2019,Qtr 3,September,27,2320.456063238418,
2019,Qtr 3,September,29,2312.101123832943,
2019,Qtr 3,September,30,2296.106255579457,
2019,Qtr 4,October,1,2308.413344288929,
2019,Qtr 4,October,2,2307.157007156286,
2019,Qtr 4,October,3,2315.360642135735,
2019,Qtr 4,October,6,2317.704496444763,
2019,Qtr 4,October,7,2304.019014379366,
2019,Qtr 4,October,8,2319.055800880407,
2019,Qtr 4,October,9,2320.834066916682,
2019,Qtr 4,October,10,2332.25947131898,
2019,Qtr 4,October,11,2343.322223917773,
2019,Qtr 4,October,12,2344.087507494783,
2019,Qtr 4,October,13,2344.24945643178,
2019,Qtr 4,October,14,2333.425758993958,
2019,Qtr 4,October,15,2351.000271179828,
2019,Qtr 4,October,16,2354.924338061507,
2019,Qtr 4,October,17,2368.051696096115,
2019,Qtr 4,October,18,2380.337532765836,
2019,Qtr 4,October,19,2381.829330832946,
2019,Qtr 4,October,20,2382.220732355206,
2019,Qtr 4,October,21,2371.145502463006,
2019,Qtr 4,October,22,2388.019009160509,
2019,Qtr 4,October,23,2390.837957689826,
2019,Qtr 4,October,24,2402.513308454755,
2019,Qtr 4,October,25,2413.067021527264,
2019,Qtr 4,October,27,2410.944865278598,
2019,Qtr 4,October,28,2397.753784854124,
2019,Qtr 4,October,29,2412.540434416686,
2019,Qtr 4,October,30,2413.37534327427,
2019,Qtr 4,October,31,2423.23658234194,
2019,Qtr 4,November,1,2432.204200309712,
2019,Qtr 4,November,2,2430.029739970286,
2019,Qtr 4,November,3,2426.93606970154,
2019,Qtr 4,November,4,2412.657028689827,
2019,Qtr 4,November,5,2426.692140551159,
2019,Qtr 4,November,6,2427.103383526639,
2019,Qtr 4,November,7,2436.845807040688,
2019,Qtr 4,November,8,2445.962706062438,
2019,Qtr 4,November,10,2442.422869727248,
2019,Qtr 4,November,11,2429.176674495474,
2019,Qtr 4,November,12,2444.258197331191,
2019,Qtr 4,November,13,2445.649424180783,
2019,Qtr 4,November,14,2456.223940444618,
2019,Qtr 4,November,15,2465.944860605681,
2019,Qtr 4,November,17,2462.630950502181,
2019,Qtr 4,November,18,2448.876926426736,
2019,Qtr 4,November,19,2462.967811806854,
2019,Qtr 4,November,20,2462.850088199159,
2019,Qtr 4,November,21,2471.376742748407,
2019,Qtr 4,November,22,2478.506332947773,
2019,Qtr 4,November,23,2474.293895804125,
2019,Qtr 4,November,25,2450.609566025018,
2019,Qtr 4,November,26,2460.224215277513,
2019,Qtr 4,November,27,2455.311622631839,
2019,Qtr 4,November,28,2458.814042237311,
2019,Qtr 4,November,29,2460.790282370704,
2019,Qtr 4,November,30,2451.404266537891,
2019,Qtr 4,December,5,2413.827833811095,
2019,Qtr 4,December,9,2366.122381288766,
2019,Qtr 4,December,10,2371.752153934138,
2019,Qtr 4,December,11,2364.274468663396,
2019,Qtr 4,December,12,2366.754337038901,
2019,Qtr 4,December,16,2338.543004198391,
2019,Qtr 4,December,17,2351.17139245436,
2019,Qtr 4,December,24,2393.604323538103,
2019,Qtr 4,December,28,2456.074478586964,
2020,Qtr 1,January,1,2516.49071673007,
2020,Qtr 1,January,2,2543.91679403571,
2020,Qtr 1,January,3,2571.285490933526,
2020,Qtr 1,January,4,2588.658221829585,
2020,Qtr 1,January,5,2605.741782128453,
2020,Qtr 1,January,6,2612.180851620607,
2020,Qtr 1,January,7,2647.398064663063,
2020,Qtr 1,January,8,2669.392435164785,
2020,Qtr 1,January,9,2701.071111741196,
2020,Qtr 1,January,10,2732.445147901362,
2020,Qtr 1,January,11,2753.617026316552,
2020,Qtr 1,January,12,2774.331283898141,
2020,Qtr 1,January,13,2784.265425669606,
2020,Qtr 1,January,14,2822.868644778269,
2020,Qtr 1,January,15,2848.15917830284,
2020,Qtr 1,January,16,2883.055306236171,
2020,Qtr 1,January,17,2917.570699955092,
2020,Qtr 1,January,18,2941.801869503157,
2020,Qtr 1,January,19,2965.47905526847,
2020,Qtr 1,January,20,2978.257739576908,
2020,Qtr 1,January,21,3019.558272228903,
2020,Qtr 1,January,22,3047.364406257409,
2020,Qtr 1,January,23,3080.879854021304,
2020,Qtr 1,January,24,3113.752794786729,
2020,Qtr 1,January,25,3136.037477870639,
2020,Qtr 1,January,26,3157.422756427054,
2020,Qtr 1,January,27,3167.52539053993,
2020,Qtr 1,January,28,3205.731406258778,
2020,Qtr 1,January,29,3229.996246320833,
2020,Qtr 1,January,30,3263.178620833817,
2020,Qtr 1,January,31,3295.238663136854,
2020,Qtr 1,February,1,3316.228040363608,
2020,Qtr 1,February,2,3335.843269001188,
2020,Qtr 1,February,3,3343.719323284831,
2020,Qtr 1,February,4,3379.270953217389,
2020,Qtr 1,February,5,3400.492444218855,
2020,Qtr 1,February,6,3430.290734261366,
2020,Qtr 1,February,7,3458.682512424094,
2020,Qtr 1,February,8,3475.782977701994,
2020,Qtr 1,February,9,3491.357547393594,
2020,Qtr 1,February,10,3495.113650478704,
2020,Qtr 1,February,11,3526.540077438969,
2020,Qtr 1,February,12,3543.704678600356,
2020,Qtr 1,February,13,3569.58539048841,
2020,Qtr 1,February,14,3594.265279353166,
2020,Qtr 1,February,15,3607.919345478368,
2020,Qtr 1,February,16,3620.364439911295,
2020,Qtr 1,February,17,3621.349486908589,
2020,Qtr 1,February,18,3650.393535173821,
2020,Qtr 1,February,19,3665.582473680404,
2020,Qtr 1,February,20,3689.899425961518,
2020,Qtr 1,February,21,3713.419535959537,
2020,Qtr 1,February,22,3726.29690170554,
2020,Qtr 1,February,23,3738.315009376693,
2020,Qtr 1,February,24,3739.177850057654,
2020,Qtr 1,February,25,3768.349219690335,
2020,Qtr 1,February,26,3783.851004387747,
2020,Qtr 1,February,27,3808.595421287672,
2020,Qtr 1,February,28,3832.581875505051,
2020,Qtr 1,February,29,3845.886129621187,
2020,Qtr 1,March,1,3858.213072888524,
2020,Qtr 1,March,2,3859.190203515574,
2020,Qtr 1,March,3,3888.209254024661,
2020,Qtr 1,March,4,3903.226691954349,
2020,Qtr 1,March,5,3927.09799889111,
2020,Qtr 1,March,6,3949.776325949443,
2020,Qtr 1,March,7,3961.303166373505,
2020,Qtr 1,March,8,3971.362285071499,
2020,Qtr 1,March,9,3969.573980963774,
2020,Qtr 1,March,10,3995.33708573069,
2020,Qtr 1,March,11,4006.629416773967,
2020,Qtr 1,March,12,4026.341585379104,
2020,Qtr 1,March,13,4044.474768808433,
2020,Qtr 1,March,15,4056.061019314273,
2020,Qtr 1,March,16,4048.965500134025,
2020,Qtr 1,March,17,4069.325956377465,
2020,Qtr 1,March,18,4075.207263360775,
2020,Qtr 1,March,19,4089.588071762997,
2020,Qtr 1,March,20,4102.556026426003,
2020,Qtr 1,March,22,4104.633170878296,
2020,Qtr 1,March,23,4093.336692479058,
2020,Qtr 1,March,24,4109.943895466786,
2020,Qtr 1,March,25,4112.563448189496,
2020,Qtr 1,March,26,4124.203948061064,
2020,Qtr 1,March,27,4134.9681847837,
2020,Qtr 1,March,28,4135.039485587336,
2020,Qtr 1,March,30,4122.278696039268,
2020,Qtr 2,April,1,4141.470842668268,
2020,Qtr 2,April,2,4153.606001810231,
2020,Qtr 2,April,3,4165.104531309681,
2020,Qtr 2,April,4,4166.064025265735,
2020,Qtr 2,April,6,4155.177812588065,
2020,Qtr 2,April,8,4175.765861465991,
2020,Qtr 2,April,9,4188.203644886858,
2020,Qtr 2,April,10,4199.640219050597,
2020,Qtr 2,April,11,4200.110331752514,
2020,Qtr 2,April,12,4199.28716128824,
2020,Qtr 2,April,13,4186.77699686329,
2020,Qtr 2,April,15,4202.800083794216,
2020,Qtr 2,April,17,4220.02650057216,
2020,Qtr 2,April,18,4216.473704500351,
2020,Qtr 2,April,20,4193.992253014601,
2020,Qtr 2,April,21,4204.208082179179,
2020,Qtr 2,April,22,4199.934834095345,
2020,Qtr 2,April,24,4206.910652528571,
2020,Qtr 2,April,30,4167.23445172589,
2020,Qtr 2,May,1,4167.940607328348,
2020,Qtr 2,May,2,4158.086319607138,
2020,Qtr 2,May,4,4126.048536777966,
2020,Qtr 2,May,5,4133.190177642194,
2020,Qtr 2,May,9,4127.337404703549,
2020,Qtr 2,May,10,4120.376508599306,
2020,Qtr 2,May,11,4102.823044058331,
2020,Qtr 2,May,13,4112.277412369286,
2020,Qtr 2,May,14,4120.177363271569,
2020,Qtr 2,May,18,4108.00899534388,
2020,Qtr 2,May,19,4122.406470954054,
2020,Qtr 2,May,20,4123.208121402411,
2020,Qtr 2,May,21,4133.265886811474,
2020,Qtr 2,May,22,4142.533959052935,
2020,Qtr 2,May,27,4138.711108650472,
2020,Qtr 2,May,28,4147.671666409584,
2020,Qtr 2,May,30,4152.488589876101,
2020,Qtr 2,May,31,4148.232789113749,
2020,Qtr 2,June,1,4132.5002000147,
2020,Qtr 2,June,5,4157.088914987589,
2020,Qtr 2,June,6,4152.918158149901,
2020,Qtr 2,June,8,4131.581067667314,
2020,Qtr 2,June,11,4149.826482221911,
2020,Qtr 2,June,12,4156.948312881049,
2020,Qtr 2,June,13,4153.552287081649,
2020,Qtr 2,June,14,4149.382759344197,
2020,Qtr 2,June,15,4134.103684523626,
2020,Qtr 2,June,16,4147.138866867879,
2020,Qtr 2,June,17,4148.54856106125,
2020,Qtr 2,June,18,4159.130817897123,
2020,Qtr 2,June,19,4168.851299738163,
2020,Qtr 2,June,21,4165.525612099966,
2020,Qtr 2,June,22,4151.768496051336,
2020,Qtr 2,June,23,4165.864354025522,
2020,Qtr 2,June,25,4174.327225074348,
2020,Qtr 2,June,26,4181.515517580834,
2020,Qtr 2,June,29,4153.971047212257,
2020,Qtr 3,July,1,4159.077423450783,
2020,Qtr 3,July,5,4145.388431428216,
2020,Qtr 3,July,7,4128.368040856914,
2020,Qtr 3,July,9,4119.775550080351,
2020,Qtr 3,July,10,4118.970689724403,
2020,Qtr 3,July,11,4107.424581373873,
2020,Qtr 3,July,15,4067.920432146086,
2020,Qtr 3,July,16,4069.008732350201,
2020,Qtr 3,July,18,4060.361383519642,
2020,Qtr 3,July,19,4050.577724343957,
2020,Qtr 3,July,23,4038.349420898977,
2020,Qtr 3,July,24,4042.810541375634,
2020,Qtr 3,July,28,4024.07339162274,
2020,Qtr 3,July,31,4033.124264414025,
2020,Qtr 3,August,2,4020.98933564084,
2020,Qtr 3,August,3,4002.710899493641,
2020,Qtr 3,August,4,4012.238476199606,
2020,Qtr 3,August,5,4007.56479789095,
2020,Qtr 3,August,6,4011.60297146617,
2020,Qtr 3,August,7,4014.384264353959,
2020,Qtr 3,August,8,4006.047319365372,
2020,Qtr 3,August,9,3996.390073834285,
2020,Qtr 3,August,10,3975.161509917082,
2020,Qtr 3,August,11,3981.900704819803,
2020,Qtr 3,August,12,3974.733976324211,
2020,Qtr 3,August,13,3976.705112373212,
2020,Qtr 3,August,14,3977.969388968693,
2020,Qtr 3,August,15,3968.779140641899,
2020,Qtr 3,August,17,3938.560856425433,
2020,Qtr 3,August,18,3946.967612126603,
2020,Qtr 3,August,21,3953.802527870261,
2020,Qtr 3,August,24,3933.422758466112,
2020,Qtr 3,August,26,3953.599349060128,
2020,Qtr 3,August,29,3988.648197405161,
2020,Qtr 3,August,30,3994.529231982192,
2020,Qtr 3,August,31,3990.270493703975,
2020,Qtr 3,September,1,4015.203379255993,
2020,Qtr 3,September,2,4027.210579088776,
2020,Qtr 3,September,3,4049.061375157145,
2020,Qtr 3,September,6,4092.182727896824,
2020,Qtr 3,September,7,4091.272063803051,
2020,Qtr 3,September,8,4118.337798560093,
2020,Qtr 3,September,9,4131.231187779887,
2020,Qtr 3,September,10,4152.716673692309,
2020,Qtr 3,September,11,4172.671853350028,
2020,Qtr 3,September,12,4181.079034398707,
2020,Qtr 3,September,14,4181.768316375737,
2020,Qtr 3,September,15,4203.034834888462,
2020,Qtr 3,September,16,4209.363408402214,
2020,Qtr 3,September,20,4234.868122200689,
2020,Qtr 3,September,21,4221.016539520861,
2020,Qtr 3,September,22,4234.434917896636,
2020,Qtr 3,September,24,4240.53160547504,
2020,Qtr 3,September,28,4216.69370904303,
2020,Qtr 4,October,1,4229.252498814987,
2020,Qtr 4,October,2,4234.565883366079,
2020,Qtr 4,October,3,4229.54388318602,
2020,Qtr 4,October,4,4224.007390495216,
2020,Qtr 4,October,5,4207.69120664844,
2020,Qtr 4,October,6,4220.083627740408,
2020,Qtr 4,October,7,4219.225191727338,
2020,Qtr 4,October,8,4228.041526658618,
2020,Qtr 4,October,9,4236.540926482324,
2020,Qtr 4,October,10,4234.804314526808,
2020,Qtr 4,October,11,4232.538844555906,
2020,Qtr 4,October,12,4219.372215846734,
2020,Qtr 4,October,13,4234.695096981516,
2020,Qtr 4,October,14,4236.462358112789,
2020,Qtr 4,October,16,4257.844256141442,
2020,Qtr 4,October,18,4256.038682114003,
2020,Qtr 4,October,19,4243.224895796624,
2020,Qtr 4,October,20,4258.414115607804,
2020,Qtr 4,October,21,4259.588996862343,
2020,Qtr 4,October,22,4269.645596040128,
2020,Qtr 4,October,23,4278.590651942443,
2020,Qtr 4,October,24,4276.530397699954,
2020,Qtr 4,October,25,4273.222204667776,
2020,Qtr 4,October,26,4258.366208996765,
2020,Qtr 4,October,27,4271.444410696246,
2020,Qtr 4,October,28,4270.518057850228,
2020,Qtr 4,October,29,4278.558317480783,
2020,Qtr 4,October,30,4285.640944817201,
2020,Qtr 4,October,31,4281.932716974665,
2020,Qtr 4,November,1,4277.241004086002,
2020,Qtr 4,November,2,4261.303690881635,
2020,Qtr 4,November,3,4273.626989159478,
2020,Qtr 4,November,4,4272.28199142895,
2020,Qtr 4,November,5,4280.234990802796,
2020,Qtr 4,November,6,4287.542287823242,
2020,Qtr 4,November,7,4284.337244320949,
2020,Qtr 4,November,9,4265.353588491694,
2020,Qtr 4,November,10,4278.694271843444,
2020,Qtr 4,November,11,4278.399675794954,
2020,Qtr 4,November,12,4287.356892366952,
2020,Qtr 4,November,14,4293.004207663422,
2020,Qtr 4,November,15,4289.430573621228,
2020,Qtr 4,November,17,4287.375224094324,
2020,Qtr 4,November,18,4286.214572424471,
2020,Qtr 4,November,19,4293.794952925025,
2020,Qtr 4,November,20,4300.066865003017,
2020,Qtr 4,November,21,4295.07426044485,
2020,Qtr 4,November,23,4270.004052379926,
2020,Qtr 4,November,24,4278.978062457823,
2020,Qtr 4,November,26,4276.290572831633,
2020,Qtr 4,November,27,4277.848797428359,
2020,Qtr 4,November,30,4233.148972092995,
2020,Qtr 4,December,1,4237.454795824644,
2020,Qtr 4,December,2,4227.543700617289,
2020,Qtr 4,December,3,4226.453361090726,
2020,Qtr 4,December,7,4172.774541354719,
2020,Qtr 4,December,8,4176.459179609881,
2020,Qtr 4,December,10,4167.045777528554,
2020,Qtr 4,December,14,4128.20684099788,
2020,Qtr 4,December,15,4137.895658448124,
2020,Qtr 4,December,16,4135.10472214642,
2020,Qtr 4,December,18,4151.132969604444,
2020,Qtr 4,December,28,4217.019401379524,
2021,Qtr 1,January,1,4310.057524106727,
2021,Qtr 1,January,2,4325.230557467238,
2021,Qtr 1,January,3,4340.175566648418,
2021,Qtr 1,January,4,4344.528982144921,
2021,Qtr 1,January,5,4377.705104019349,
2021,Qtr 1,January,6,4397.694893507726,
2021,Qtr 1,January,7,4427.398070669278,
2021,Qtr 1,January,8,4456.819191999234,
2021,Qtr 1,January,9,4476.055437379874,
2021,Qtr 1,January,10,4494.84744498882,
2021,Qtr 1,January,11,4502.870375843216,
2021,Qtr 1,January,12,4539.57272101586,
2021,Qtr 1,January,13,4562.973678980339,
2021,Qtr 1,January,14,4595.994110439283,
2021,Qtr 1,January,15,4628.651779077089,
2021,Qtr 1,January,16,4651.048631773126,
2021,Qtr 1,January,17,4672.921470001753,
2021,Qtr 1,January,18,4683.933195811418,
2021,Qtr 1,January,19,4723.512135755086,
2021,Qtr 1,January,20,4749.650249562174,
2021,Qtr 1,January,21,4785.235199951207,
2021,Qtr 1,January,22,4820.246951817544,
2021,Qtr 1,January,23,4844.74660620111,
2021,Qtr 1,January,24,4868.428766265275,
2021,Qtr 1,January,25,4880.914559596778,
2021,Qtr 1,January,26,4921.592758422124,
2021,Qtr 1,January,27,4948.419742057937,
2021,Qtr 1,January,28,4984.253216823738,
2021,Qtr 1,January,29,5019.050303753678,
2021,Qtr 1,January,30,5042.857646741685,
2021,Qtr 1,January,31,5065.364792412098,
2021,Qtr 1,February,1,5076.197928398957,
2021,Qtr 1,February,2,5114.761393541679,
2021,Qtr 1,February,3,5139.037686691358,
2021,Qtr 1,February,4,5171.920882795645,
2021,Qtr 1,February,5,5203.414071355312,
2021,Qtr 1,February,6,5223.618485856303,
2021,Qtr 1,February,7,5242.285602201509,
2021,Qtr 1,February,8,5249.109329522375,
2021,Qtr 1,February,9,5283.565752446227,
2021,Qtr 1,February,10,5303.711204546766,
2021,Qtr 1,February,11,5332.51364053971,
2021,Qtr 1,February,12,5360.047985240511,
2021,Qtr 1,February,13,5399.970940964524,
2021,Qtr 1,February,14,5438.607856172249,
2021,Qtr 1,February,15,5465.706322462437,
